Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/029/101/545/GCA_029101545.1_genomic.fna.gz	99.42	0.034	96.04-100.00	0.034	0.03-0.08	1	1.017	180/6466	89.09	CP118866.1 Oscillospiraceae bacterium UPII 610-J chromosome, complete sequence
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/655/GCF_001457655.1_genomic.fna.gz	97.85	0.143	96.91-98.72	0.143	0.11-0.18	1	1.074	542/7983	91.69	NZ_LN831035.1 Haemophilus influenzae strain NCTC8143 chromosome 1, complete sequence
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/984/305/GCF_002984305.1_genomic.fna.gz	97.48	0.149	96.51-98.27	0.149	0.11-0.20	1	1.084	536/8528	91.46	NZ_NEAA01000096.1 Haemophilus influenzae strain 135P16H1 N135P16H1_100_1, whole genome shotgun sequence
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/758/925/GCF_000758925.1_genomic.fna.gz	97.23	0.147	96.37-97.75	0.147	0.12-0.20	1	1.075	703/12283	91.19	NZ_JRNC01000001.1 Prevotella sp. S7-1-8 contig001, whole genome shotgun sequence
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/703/545/GCF_019703545.1_genomic.fna.gz	97.19	0.159	96.29-98.16	0.159	0.11-0.21	1	1.081	491/8083	91.36	NZ_AP018771.1 Haemophilus influenzae strain CHBN-II-8 isolate 10H27 chromosome, complete genome
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/263/595/GCF_000263595.1_genomic.fna.gz	96.76	0.611	96.37-97.07	0.611	0.54-0.68	1	1.335	1114/6773	94.34	NZ_ADES01000001.1 Gardnerella vaginalis 1500E ctg00001, whole genome shotgun sequence
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/005/888/195/GCF_005888195.1_genomic.fna.gz	96.70	0.174	95.87-97.22	0.174	0.14-0.23	1	1.084	464/8234	91.14	NZ_LNKR01000001.1 Haemophilus influenzae biotype aegyptius strain KC1018 contig_001, whole genome shotgun sequence
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/263/635/GCF_000263635.1_genomic.fna.gz	96.47	0.613	96.16-96.82	0.613	0.52-0.69	1	1.338	968/6442	94.07	NZ_ADEV01000001.1 Gardnerella vaginalis 00703Dmash ctg00001, whole genome shotgun sequence
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/475/755/GCF_900475755.1_genomic.fna.gz	96.01	0.166	95.01-96.92	0.166	0.11-0.23	1	1.082	340/7845	90.37	NZ_LS483411.1 Haemophilus influenzae strain NCTC11426 chromosome 1, complete sequence
trimmed_read1_3000847945-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/679/005/GCF_001679005.1_genomic.fna.gz	95.57	0.059	93.19-96.81	0.059	0.04-0.13	1	1.029	139/9834	87.16	NZ_LXTW01000001.1 Moraxella nonliquefaciens strain CCUG 348 contig_1, whole genome shotgun sequence
