Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/632/285/GCF_001632285.1_genomic.fna.gz	98.36	0.232	97.86-98.85	0.232	0.20-0.28	1	1.123	1011/8176	93.48	NZ_LWAH01000001.1 Moraxella catarrhalis strain CCUG 353 contig_1, whole genome shotgun sequence
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/635/GCF_001457635.1_genomic.fna.gz	98.07	0.156	97.33-98.70	0.156	0.13-0.20	1	1.075	678/8578	92.14	NZ_LN831051.1 Streptococcus pneumoniae strain NCTC7465 chromosome 1, complete sequence
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/615/GCF_001457615.1_genomic.fna.gz	97.57	0.098	96.78-98.18	0.098	0.08-0.12	1	1.048	1180/27151	90.38	NZ_LN831024.1 Pseudomonas aeruginosa strain NCTC10332 chromosome 1, complete sequence
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/346/925/GCF_004346925.1_genomic.fna.gz	96.91	0.033	94.74-98.07	0.033	0.02-0.07	1	1.016	244/19698	86.79	NZ_CP031167.1 Stenotrophomonas sp. ASS1 chromosome, complete genome
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/087/075/GCF_002087075.1_genomic.fna.gz	95.68	0.137	94.44-97.19	0.137	0.08-0.21	1	1.087	299/9171	89.54	NZ_MWSM01000001.1 Streptococcus pseudopneumoniae ATCC BAA-960 = CCUG 49455 CCUG_49455T_0000001, whole genome shotgun sequence
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/281/025/GCF_001281025.1_genomic.fna.gz	95.43	0.076	93.30-96.93	0.076	0.04-0.15	1	1.037	136/7893	87.72	NZ_CP012646.1 Streptococcus mitis strain KCOM 1350 (= ChDC B183) chromosome, complete genome
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/221/085/GCA_905221085.1_genomic.fna.gz	95.36	0.068	93.06-96.22	0.068	0.05-0.14	1	1.049	122/8047	87.36	CAJNBT010000001.1 unidentified bacterium isolate Streptococcus species genome assembly, contig: NODE_1_length_604251_cov_44.5148, whole genome shotgun sequence
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/496/155/GCF_009496155.1_genomic.fna.gz	94.95	0.085	92.93-97.02	0.085	0.04-0.17	1	1.073	150/9227	87.56	NZ_WIJP01000010.1 Streptococcus mitis strain SM10 NODE_10_length_108696_cov_24.038307, whole genome shotgun sequence
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/076/775/GCF_001076775.1_genomic.fna.gz	94.67	0.090	92.77-96.10	0.090	0.04-0.17	1	1.043	139/8803	87.47	NZ_JVGV01000002.1 Streptococcus pseudopneumoniae strain 445_SPSE 160_1845_293894, whole genome shotgun sequence
trimmed_read1_3001332911-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/221/505/GCA_905221505.1_genomic.fna.gz	94.52	0.104	92.58-96.85	0.104	0.04-0.20	1	1.097	145/8433	87.72	CAJNDL010000001.1 unidentified bacterium isolate Streptococcus species genome assembly, contig: NODE_1_length_223941_cov_38.0438, whole genome shotgun sequence
