Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/375/525/GCF_000375525.1_genomic.fna.gz	98.60	0.985	98.46-98.72	0.985	0.93-1.04	1	1.650	4262/10520	97.13	NZ_AQXC01000001.1 Corynebacterium propinquum DSM 44285 B142DRAFT_scaffold_0.1_C, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/227/275/GCF_000227275.1_genomic.fna.gz	97.77	0.034	94.99-97.88	0.034	0.03-0.07	1	1.038	184/11247	87.57	NZ_JH164964.1 Neisseria sp. GT4A_CT1 supercont1.1, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/815/675/GCF_001815675.1_genomic.fna.gz	96.84	0.038	94.36-97.13	0.038	0.04-0.08	1	1.025	162/11620	87.12	NZ_KV821453.1 Neisseria sp. HMSC065D04 Scaffold0, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/281/025/GCF_001281025.1_genomic.fna.gz	96.71	0.055	94.43-97.26	0.055	0.04-0.11	1	1.040	150/7893	88.00	NZ_CP012646.1 Streptococcus mitis strain KCOM 1350 (= ChDC B183) chromosome, complete genome
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/054/945/GCF_014054945.1_genomic.fna.gz	96.54	0.046	93.98-97.70	0.046	0.03-0.11	1	1.034	178/11745	87.36	NZ_CP059566.1 Neisseria sicca strain DSM 17713 chromosome, complete genome
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/385/165/GCF_006385165.1_genomic.fna.gz	96.41	0.061	93.93-97.43	0.061	0.04-0.13	1	1.044	136/7122	88.01	NZ_VFJA01000001.1 Streptococcus symci strain C17 Scaffold1, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/096/735/GCF_002096735.1_genomic.fna.gz	96.32	0.071	94.14-98.58	0.071	0.03-0.14	1	1.056	177/8264	88.34	NZ_NCVC01000017.1 Streptococcus mitis strain RH_8961_10 s_mitis_RH_8961_10_ID_1, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/722/685/GCF_000722685.1_genomic.fna.gz	96.25	0.056	94.18-97.44	0.056	0.04-0.11	1	1.041	147/8785	87.64	NZ_JPFV01000001.1 Streptococcus mitis strain SK667 gsmSK667.contig.0_1, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/943/912/555/GCF_943912555.1_genomic.fna.gz	96.22	0.066	93.92-97.56	0.066	0.04-0.12	1	1.032	156/8048	88.06	NZ_CALTUR010000001.1 MAG: uncultured Streptococcus sp. isolate WUFO5OxywB_bin.3.MAG NODE_36_length_53999_cov_11.507230, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/960/005/GCF_000960005.1_genomic.fna.gz	96.09	0.060	93.61-97.55	0.060	0.04-0.12	1	1.029	138/8198	87.66	NZ_JYGP01000001.1 Streptococcus mitis strain OT25 TZ90_contig000001, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/809/325/GCF_001809325.1_genomic.fna.gz	95.94	0.057	94.15-97.55	0.057	0.03-0.10	1	1.049	182/11839	87.40	NZ_KV796920.1 Neisseria sp. HMSC077D05 Scaffold1, whole genome shotgun sequence
trimmed_read1_3001172116-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/927/911/535/GCA_927911535.1_genomic.fna.gz	95.80	0.060	93.28-96.53	0.060	0.05-0.13	1	1.048	104/6752	87.40	CAKMQC010000001.1 MAG TPA_asm: Streptococcus mitis isolate ERR3827286_bin.1_metaWRAP_v1.1_MAG genome assembly, contig: ERZ4768129.98, whole genome shotgun sequence
