Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	98.82	0.177	98.20-99.29	0.177	0.15-0.21	1	1.094	1186/10561	93.19	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/679/005/GCF_001679005.1_genomic.fna.gz	97.10	0.147	96.05-97.76	0.147	0.12-0.21	1	1.083	541/9834	91.07	NZ_LXTW01000001.1 Moraxella nonliquefaciens strain CCUG 348 contig_1, whole genome shotgun sequence
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/241/315/GCF_003241315.1_genomic.fna.gz	96.41	0.069	93.95-98.01	0.069	0.04-0.14	1	1.034	149/6894	88.37	NZ_QFOZ01000001.1 MAG: Lawsonella clevelandensis isolate S2_006_000_R1_57 S2_006_000_R1_scaffold_1, whole genome shotgun sequence
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/310/035/GCF_017310035.1_genomic.fna.gz	96.35	0.036	94.02-97.03	0.036	0.03-0.08	1	1.027	226/20108	86.52	NZ_CP022296.1 Nocardioides sp. S5 chromosome, complete genome
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/028/621/715/GCF_028621715.1_genomic.fna.gz	96.28	0.060	94.45-98.47	0.060	0.03-0.11	1	1.037	241/13401	87.84	NZ_CP117466.1 Paracoccus marcusii strain MBLB0836 chromosome, complete genome
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/144/855/GCF_014144855.1_genomic.fna.gz	95.97	0.041	93.32-96.13	0.041	0.04-0.09	1	1.106	151/13351	86.54	NZ_JAALDN010000100.1 Dietzia maris strain IMV 195T NODE_100_lenth_1414, whole genome shotgun sequence
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/632/285/GCF_001632285.1_genomic.fna.gz	95.93	0.188	94.96-96.65	0.188	0.14-0.25	1	1.111	387/8176	90.63	NZ_LWAH01000001.1 Moraxella catarrhalis strain CCUG 353 contig_1, whole genome shotgun sequence
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/022/179/765/GCF_022179765.1_genomic.fna.gz	95.49	0.051	93.92-97.19	0.051	0.03-0.08	1	1.046	283/23866	86.67	NZ_BPRE01000001.1 Methylorubrum suomiense strain DSM 14458 entry1, whole genome shotgun sequence
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/020/102/855/GCF_020102855.1_genomic.fna.gz	94.97	0.062	93.13-96.91	0.062	0.03-0.11	1	1.093	237/19529	86.74	NZ_JADHZD010000001.1 Nocardioides lacusdianchii strain JXJ CY 38 NODE_1, whole genome shotgun sequence
trimmed_read1_3001076933-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/025/175/GCF_001025175.1_genomic.fna.gz	94.94	0.066	92.50-96.16	0.066	0.04-0.15	1	1.032	125/9783	86.88	NZ_AP012324.1 Bifidobacterium breve DSM 20213 = JCM 1192 chromosome, complete genome
