Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	98.80	0.198	98.34-99.22	0.198	0.17-0.23	1	1.115	1305/10561	93.48	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/652/975/GCA_014652975.1_genomic.fna.gz	96.10	0.055	94.31-97.62	0.055	0.03-0.10	1	1.048	189/12133	87.44	BMZV01000001.1 Kocuria marina KCTC 9943 DNA, sequence01, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/016/839/165/GCA_016839165.1_genomic.fna.gz	95.91	0.082	94.88-96.85	0.082	0.05-0.11	1	1.053	715/33139	88.36	CP069300.1 Bradyrhizobium sp. PSBB068 chromosome, complete genome
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/447/535/GCF_900447535.1_genomic.fna.gz	95.74	0.131	94.69-96.83	0.131	0.09-0.19	1	1.061	408/12861	89.47	NZ_UFXX01000002.1 Dermacoccus nishinomiyaensis strain NCTC11039, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/020/097/155/GCF_020097155.1_genomic.fna.gz	94.50	0.066	92.69-95.69	0.066	0.04-0.13	1	1.048	126/11366	86.48	NZ_CP083691.1 Micrococcus porci strain KD337-16 chromosome, complete genome
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/642/025/GCF_001642025.1_genomic.fna.gz	91.93	0.208	90.68-93.59	0.208	0.12-0.32	1	1.135	141/10208	87.10	NZ_LWHO01000002.1 Cutibacterium namnetense strain NTS 31307302 contig_1, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/326/345/GCF_008326345.1_genomic.fna.gz	90.52	0.152	88.42-92.30	0.152	0.08-0.27	1	1.123	73/11390	84.97	NZ_BJEN01000001.1 Cutibacterium modestum strain M12 contig01, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/238/275/GCF_001238275.1_genomic.fna.gz	90.49	0.061	87.65-91.09	0.061	0.05-0.15	1	1.068	103/38451	82.61	NZ_LGTB01000001.1 Bradyrhizobium viridifuturi strain SEMIA 690 contig00001, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/381/045/GCF_000381045.1_genomic.fna.gz	90.34	0.197	88.64-91.87	0.197	0.09-0.35	1	1.090	67/8747	85.46	NZ_KB905729.1 Thermus scotoductus DSM 8553 F604DRAFT_scaffold00001.1, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/276/625/GCF_013276625.1_genomic.fna.gz	90.27	0.133	87.79-90.95	0.133	0.12-0.30	1	1.062	48/9194	84.41	NZ_VMLI01000001.1 Streptococcus sp. 9903 9903_S27_L001_R1_001_(paired)_contig_1, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/087/075/GCF_002087075.1_genomic.fna.gz	90.21	0.136	87.60-90.57	0.136	0.13-0.32	1	1.104	48/9171	84.41	NZ_MWSM01000001.1 Streptococcus pseudopneumoniae ATCC BAA-960 = CCUG 49455 CCUG_49455T_0000001, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/023/109/515/GCF_023109515.1_genomic.fna.gz	90.13	0.143	87.66-90.97	0.143	0.12-0.32	1	1.109	46/8654	84.46	NZ_JALDUM010000010.1 Streptococcus mitis strain S39 NODE_10_length_3920_cov_103.945149, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/277/415/GCF_013277415.1_genomic.fna.gz	90.13	0.140	87.43-90.83	0.140	0.12-0.29	1	1.106	47/9052	84.39	NZ_VMMX01000001.1 Streptococcus sp. 68 68_S3_L001_R1_001_(paired)_contig_1, whole genome shotgun sequence
trimmed_read1_3001168533-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/072/315/GCF_001072315.1_genomic.fna.gz	90.11	0.136	87.46-90.70	0.136	0.12-0.33	1	1.064	47/9310	84.32	NZ_JVLI01000001.1 Streptococcus pseudopneumoniae strain 330_SPSE 0_919_132734, whole genome shotgun sequence
