Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/688/415/GCF_000688415.1_genomic.fna.gz	98.89	1.017	98.78-99.03	1.017	0.95-1.07	1	1.647	4427/9809	97.47	NZ_JIAH01000001.1 Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00010.10_C, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/943/913/655/GCA_943913655.1_genomic.fna.gz	98.60	0.080	97.03-100.51	0.080	0.04-0.13	1	2.053	303/5936	90.85	CALTZA010000001.1 MAG: uncultured Francisella sp. isolate G79AyWT62A_bin.4.MAG genome assembly, contig: NODE_9_length_210779_cov_13.887189, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/679/005/GCF_001679005.1_genomic.fna.gz	98.54	1.587	98.44-98.60	1.587	1.50-1.68	2	2.260	4963/9834	97.82	NZ_LXTW01000001.1 Moraxella nonliquefaciens strain CCUG 348 contig_1, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/245/815/GCF_000245815.1_genomic.fna.gz	98.16	3.804	NA-NA	HIGH	NA-NA	3	3.804	4395/7821	98.16	NZ_JH601103.1 Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/632/285/GCF_001632285.1_genomic.fna.gz	96.77	1.270	96.62-96.92	1.270	1.16-1.37	2	1.956	2138/8176	95.77	NZ_LWAH01000001.1 Moraxella catarrhalis strain CCUG 353 contig_1, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/656/295/GCF_001656295.1_genomic.fna.gz	94.97	1.199	94.79-95.21	1.199	1.07-1.30	2	1.914	1312/9300	93.88	NZ_LXHE01000009.1 Moraxella catarrhalis strain Z7574 Z7574_ctg-0, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/027/545/GCF_002027545.1_genomic.fna.gz	92.69	1.712	92.47-92.94	1.712	1.42-1.93	2	2.365	961/12181	92.13	NZ_MXAN01000001.1 Moraxella lacunata strain CCUG 4441 CCUG_4441T_0000001, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/015/223/095/GCF_015223095.1_genomic.fna.gz	92.52	1.717	92.34-92.75	1.717	1.39-1.92	2	2.338	874/11687	91.98	NZ_JADFBZ010000001.1 Moraxella sp. K127 Contig_001, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/232/885/GCF_030232885.1_genomic.fna.gz	91.83	1.008	91.40-92.24	1.008	0.82-1.22	1	1.822	460/10137	90.50	NZ_JASPGD010000010.1 Corynebacterium sp. MSK297 NODE_10_length_83137_cov_46.783265, whole genome shotgun sequence
trimmed_read1_3001172786-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/375/525/GCF_000375525.1_genomic.fna.gz	91.80	0.960	91.36-92.18	0.960	0.78-1.19	1	1.819	458/10520	90.38	NZ_AQXC01000001.1 Corynebacterium propinquum DSM 44285 B142DRAFT_scaffold_0.1_C, whole genome shotgun sequence
