Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/014/765/GCF_002014765.1_genomic.fna.gz	99.74	1.873	99.67-99.79	1.873	1.80-1.97	2	2.398	6960/8926	99.20	NZ_MUYT01000001.1 Moraxella lincolnii strain CCUG 9405 CCUG9405T_R1__paired__trimmed__paired__contig_1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	95.58	0.190	94.68-96.39	0.190	0.14-0.26	1	1.087	450/10561	90.32	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/028/621/715/GCF_028621715.1_genomic.fna.gz	94.61	0.238	93.87-95.18	0.238	0.19-0.31	1	1.110	509/13401	89.99	NZ_CP117466.1 Paracoccus marcusii strain MBLB0836 chromosome, complete genome
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/102/115/GCA_900102115.1_genomic.fna.gz	93.95	0.136	92.81-95.21	0.136	0.09-0.20	1	1.136	324/17595	87.91	FNAW01000030.1 Blastococcus sp. DSM 44205 genome assembly, contig: Ga0056091_scaffold00030.30, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/221/005/GCF_900221005.1_genomic.fna.gz	93.78	0.159	92.78-94.72	0.159	0.11-0.22	1	1.122	402/19958	88.16	NZ_OBQI01000013.1 Blastococcus aggregatus strain DSM 4725, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/471/045/GCA_000471045.1_genomic.fna.gz	93.13	0.240	92.16-93.90	0.240	0.18-0.34	1	1.151	305/12965	88.61	KI301992.1 actinobacterium LLX17 genomic scaffold scaffold00001, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/612/865/GCF_016612865.1_genomic.fna.gz	92.97	0.228	92.12-93.94	0.228	0.16-0.30	1	1.174	373/17478	88.33	NZ_JAENZZ010000001.1 Blastococcus sp. TML/M2B tmlm2b000001, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/104/025/GCF_900104025.1_genomic.fna.gz	92.89	0.122	91.41-94.19	0.122	0.08-0.20	1	1.124	251/21453	86.63	NZ_FNIQ01000012.1 Geodermatophilus sp. DSM 45219, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/124/835/GCF_008124835.1_genomic.fna.gz	92.86	0.058	90.83-93.30	0.058	0.05-0.11	1	1.193	114/19867	84.66	NZ_VNHW01000001.1 Blastococcus xanthinilyticus strain DSM 46842 Ga0131107_101, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/310/345/GCF_004310345.1_genomic.fna.gz	92.80	0.131	91.26-94.82	0.131	0.06-0.21	1	1.125	168/13826	86.74	NZ_SISK01000010.1 Paracoccus subflavus strain GY0581 NODE_10_length_112199_cov_88.805055, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/582/785/GCF_000582785.1_genomic.fna.gz	92.57	0.155	91.39-93.92	0.155	0.09-0.23	1	1.190	221/16685	86.98	NZ_HG931173.1 Candidatus Blastococcus massiliensis AP3, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/020/102/855/GCF_020102855.1_genomic.fna.gz	92.43	0.239	91.49-93.22	0.239	0.18-0.32	1	1.146	363/19529	87.94	NZ_JADHZD010000001.1 Nocardioides lacusdianchii strain JXJ CY 38 NODE_1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/642/265/GCF_016642265.1_genomic.fna.gz	92.32	0.122	90.43-93.71	0.122	0.07-0.25	1	1.112	89/9119	86.13	NZ_MRXX01000001.1 Streptococcus lactarius strain CCUG 66490 66490_contig_0000001, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/022/179/765/GCF_022179765.1_genomic.fna.gz	92.24	0.207	91.44-93.17	0.207	0.15-0.27	1	1.117	366/23866	87.39	NZ_BPRE01000001.1 Methylorubrum suomiense strain DSM 14458 entry1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/310/035/GCF_017310035.1_genomic.fna.gz	92.08	0.232	91.31-92.80	0.232	0.17-0.30	1	1.127	322/20108	87.51	NZ_CP022296.1 Nocardioides sp. S5 chromosome, complete genome
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/001/015/GCF_008001015.1_genomic.fna.gz	91.94	0.160	90.43-93.74	0.160	0.08-0.26	1	1.086	163/14930	86.44	NZ_CP042862.1 Serinicoccus profundi strain CGMCC 4.5582 chromosome, complete genome
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/144/855/GCF_014144855.1_genomic.fna.gz	91.70	0.230	90.67-92.59	0.230	0.16-0.34	1	1.149	188/13351	87.15	NZ_JAALDN010000100.1 Dietzia maris strain IMV 195T NODE_100_lenth_1414, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/319/095/GCF_003319095.1_genomic.fna.gz	91.60	0.148	90.24-93.57	0.148	0.07-0.25	1	1.199	156/16960	85.96	NZ_QOHI01000010.1 Blastococcus sp. TBT05-19 NODE_10_length_3628_cov_706.708655, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/102/425/GCF_900102425.1_genomic.fna.gz	91.59	0.235	90.52-92.81	0.235	0.15-0.32	1	1.209	249/18029	87.10	NZ_FNBT01000018.1 Blastococcus aurantiacus strain DSM 44268, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/149/505/GCF_030149505.1_genomic.fna.gz	91.53	0.201	90.55-92.73	0.201	0.13-0.30	1	1.127	212/18064	86.64	NZ_JASBRN010000002.1 MAG: Nocardioides sp. isolate BWSM_104 k141_1005427, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/620/185/GCA_000620185.1_genomic.fna.gz	91.51	0.070	89.20-92.27	0.070	0.06-0.15	1	1.189	95/21835	83.91	KK211086.1 Geodermatophilaceae bacterium URHB0062 genomic scaffold N552DRAFT_scaffold00001.1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/016/839/165/GCA_016839165.1_genomic.fna.gz	91.49	0.202	90.70-92.31	0.202	0.16-0.27	1	1.122	385/33139	86.61	CP069300.1 Bradyrhizobium sp. PSBB068 chromosome, complete genome
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/005/222/955/GCF_005222955.1_genomic.fna.gz	91.44	0.185	90.35-92.57	0.185	0.12-0.27	1	1.184	185/17446	86.36	NZ_LWUA01000001.1 Blastococcus sp. CCUG 61487 contig_1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/010/682/065/GCF_010682065.1_genomic.fna.gz	91.32	0.230	90.36-92.48	0.230	0.16-0.33	1	1.202	213/17252	86.78	NZ_JAAGWG010000012.1 Blastococcus saxobsidens strain 67B17 Scaffold10_1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/021/491/915/GCF_021491915.1_genomic.fna.gz	91.32	0.182	89.91-93.14	0.182	0.08-0.31	1	1.099	121/12166	86.18	NZ_CP090836.1 Paracoccus everestensis strain S8-55 chromosome, complete genome
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/688/415/GCF_000688415.1_genomic.fna.gz	91.28	0.259	90.29-92.48	0.259	0.16-0.39	1	1.136	132/9809	87.02	NZ_JIAH01000001.1 Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00010.10_C, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/020/166/105/GCF_020166105.1_genomic.fna.gz	91.17	0.211	90.13-92.57	0.211	0.13-0.31	1	1.213	188/17260	86.43	NZ_JAIUJY010000001.1 Blastococcus sp. LR1 contig00001, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/319/105/GCF_003319105.1_genomic.fna.gz	90.99	0.280	90.03-91.88	0.280	0.21-0.41	1	1.179	235/17869	86.96	NZ_QOHH01000037.1 Blastococcus sp. TF02-9 NODE_102_length_510_cov_2811.754569, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/319/185/GCF_003319185.1_genomic.fna.gz	90.95	0.244	89.99-91.98	0.244	0.16-0.35	1	1.229	205/17827	86.58	NZ_QOHJ01000032.1 Blastococcus sp. TF02A-30 NODE_10140_length_548_cov_4.743468, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/021/083/185/GCF_021083185.1_genomic.fna.gz	90.93	0.297	90.06-91.80	0.297	0.22-0.42	1	1.188	239/17624	87.05	NZ_JAIGQB010000001.1 Nocardioides furvisabuli strain JCM 13813 NODE_1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/004/570/425/GCA_004570425.1_genomic.fna.gz	90.93	0.190	89.65-92.35	0.190	0.11-0.28	1	1.269	160/17637	85.92	SPQJ01000075.1 Bacillus sp. AZ43 NODE_1038_length_1214_cov_127.497700, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/009/701/885/GCA_009701885.1_genomic.fna.gz	90.86	0.286	89.99-91.72	0.286	0.19-0.41	1	1.158	221/17257	86.89	WLJH01000001.1 MAG: Actinobacteria bacterium isolate UFOp-RH-14apr17-516 RH-14apr17-516-c1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/409/425/GCF_013409425.1_genomic.fna.gz	90.84	0.279	89.97-92.08	0.279	0.18-0.39	1	1.161	192/15520	86.79	NZ_JACCAC010000001.1 Nocardioides perillae strain DSM 24552 Ga0104605_01, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/188/295/GCF_900188295.1_genomic.fna.gz	90.81	0.108	88.77-92.22	0.108	0.07-0.21	1	1.181	83/15890	84.41	NZ_FZNM01000040.1 Paracoccus sediminis strain DSM 26170, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/635/GCF_001457635.1_genomic.fna.gz	90.71	0.128	88.36-91.49	0.128	0.11-0.31	1	1.060	50/8578	84.71	NZ_LN831051.1 Streptococcus pneumoniae strain NCTC7465 chromosome 1, complete sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/938/425/GCF_002938425.1_genomic.fna.gz	90.69	0.167	89.24-92.80	0.167	0.08-0.29	1	1.252	127/16957	85.40	NZ_POQU01000001.1 Blastococcus atacamensis strain P6 NODE_1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/570/385/GCF_004570385.1_genomic.fna.gz	90.61	0.125	88.63-92.36	0.125	0.07-0.23	1	1.227	110/19728	84.59	NZ_SPQL01000010.1 Blastococcus sp. CT_GayMR19 NODE_10_length_198570_cov_145.205152, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/187/585/GCF_000187585.1_genomic.fna.gz	90.49	0.150	87.96-91.25	0.150	0.13-0.36	1	1.152	46/6993	85.04	NZ_GL732463.1 Streptococcus peroris ATCC 700780 SCAFFOLD1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/938/435/GCF_002938435.1_genomic.fna.gz	90.42	0.189	89.21-91.75	0.189	0.11-0.30	1	1.242	149/19485	85.45	NZ_POQT01000001.1 Blastococcus saxobsidens strain DSM 44509 contig00001, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/466/625/GCF_030466625.1_genomic.fna.gz	90.39	0.259	89.28-91.65	0.259	0.17-0.40	1	1.179	162/16172	86.20	NZ_JADEVT010000001.1 Nocardioides sp. ChNu-153 Scaffold1, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/717/095/GCF_006717095.1_genomic.fna.gz	90.38	0.121	88.69-92.02	0.121	0.06-0.22	1	1.147	109/21934	84.27	NZ_VFQE01000001.1 Blastococcus colisei strain DSM 46837 Ga0310407_11, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/021/698/975/GCF_021698975.1_genomic.fna.gz	90.33	0.212	89.12-91.80	0.212	0.12-0.32	1	1.232	155/18885	85.65	NZ_SSXA01000001.1 Blastococcus sp. KM273128 scaffold_0, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/571/065/GCF_004571065.1_genomic.fna.gz	90.19	0.180	88.62-92.05	0.180	0.08-0.33	1	1.219	128/18913	85.12	NZ_SPQN01000100.1 Geodermatophilus sp. DF01_2 NODE_100_length_12964_cov_181.461245, whole genome shotgun sequence
trimmed_read1_3001056120-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/094/695/GCF_006094695.1_genomic.fna.gz	90.15	0.231	89.04-91.28	0.231	0.14-0.38	1	1.118	136/16397	85.68	NZ_CP035103.1 Kocuria rosea strain ATCC 186 chromosome, complete genome
