Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/679/005/GCF_001679005.1_genomic.fna.gz	98.34	0.801	98.18-98.56	0.801	0.73-0.85	1	1.518	3227/9834	96.47	NZ_LXTW01000001.1 Moraxella nonliquefaciens strain CCUG 348 contig_1, whole genome shotgun sequence
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/475/755/GCF_900475755.1_genomic.fna.gz	98.10	0.225	97.53-98.60	0.225	0.19-0.27	1	1.110	873/7845	93.16	NZ_LS483411.1 Haemophilus influenzae strain NCTC11426 chromosome 1, complete sequence
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/245/815/GCF_000245815.1_genomic.fna.gz	97.66	0.185	96.99-98.30	0.185	0.14-0.23	1	1.098	633/7821	92.21	NZ_JH601103.1 Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/984/305/GCF_002984305.1_genomic.fna.gz	95.64	0.221	94.67-96.40	0.221	0.17-0.30	1	1.127	425/8528	90.78	NZ_NEAA01000096.1 Haemophilus influenzae strain 135P16H1 N135P16H1_100_1, whole genome shotgun sequence
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	95.59	0.057	93.12-96.90	0.057	0.04-0.12	1	1.041	145/10561	87.08	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/655/GCF_001457655.1_genomic.fna.gz	95.37	0.259	94.61-95.99	0.259	0.20-0.33	1	1.115	419/7983	90.93	NZ_LN831035.1 Haemophilus influenzae strain NCTC8143 chromosome 1, complete sequence
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/703/545/GCF_019703545.1_genomic.fna.gz	95.32	0.250	94.47-95.99	0.250	0.19-0.32	1	1.111	405/8083	90.79	NZ_AP018771.1 Haemophilus influenzae strain CHBN-II-8 isolate 10H27 chromosome, complete genome
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/005/888/195/GCF_005888195.1_genomic.fna.gz	94.61	0.253	93.85-95.23	0.253	0.20-0.34	1	1.112	330/8234	90.14	NZ_LNKR01000001.1 Haemophilus influenzae biotype aegyptius strain KC1018 contig_001, whole genome shotgun sequence
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/222/025/GCF_000222025.1_genomic.fna.gz	93.80	0.274	92.68-94.55	0.274	0.20-0.40	1	1.120	249/7558	89.58	NZ_AFQO01000022.1 Haemophilus haemolyticus M19501 M19501_022, whole genome shotgun sequence
trimmed_read1_3001428260-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/276/515/GCF_001276515.1_genomic.fna.gz	93.67	0.242	92.69-94.59	0.242	0.18-0.33	1	1.160	244/8635	89.13	NZ_LDVZ01000082.1 Haemophilus sp. C1 contig398, whole genome shotgun sequence
