Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/874/535/GCF_017874535.1_genomic.fna.gz	98.08	0.134	97.10-99.13	0.134	0.09-0.18	1	1.086	514/7478	91.73	NZ_JAGGLS010000001.1 Anaerococcus nagyae strain DSM 101193 Ga0454152_01, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/414/935/GCA_019414935.1_genomic.fna.gz	97.86	0.055	95.46-99.77	0.055	0.03-0.12	1	1.048	189/6922	89.03	DXLD01000001.1 MAG TPA_asm: Streptococcus sp. isolate HRGM_Genome_0315 HRGM_Genome_0315_1, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/916/050/595/GCA_916050595.1_genomic.fna.gz	97.75	0.062	95.14-99.12	0.062	0.04-0.13	1	1.054	167/5573	89.30	CAJZLM010000001.1 MAG TPA_asm: Streptococcus mitis isolate ERR2765141_bin.1_metaWRAP_v1.1_MAG genome assembly, contig: ERZ1674214.1, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	97.75	0.159	97.10-98.47	0.159	0.12-0.20	1	1.084	766/10561	91.88	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/096/855/GCF_002096855.1_genomic.fna.gz	97.52	0.069	95.54-99.72	0.069	0.03-0.12	1	1.190	252/8240	89.36	NZ_NCVH01000033.1 Streptococcus mitis strain RH_17439_08 s_mitis_RH_17439_08_ID_1, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/722/775/GCF_000722775.1_genomic.fna.gz	97.44	0.081	95.86-99.03	0.081	0.05-0.13	1	1.058	310/8856	89.75	NZ_JPFZ01000001.1 Streptococcus mitis strain SK608 gsmSK608.contig.0_1, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/076/775/GCF_001076775.1_genomic.fna.gz	97.30	0.063	95.47-99.13	0.063	0.03-0.12	1	1.056	231/8803	88.92	NZ_JVGV01000002.1 Streptococcus pseudopneumoniae strain 445_SPSE 160_1845_293894, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/947/253/175/GCA_947253175.1_genomic.fna.gz	97.23	0.089	95.48-99.70	0.089	0.03-0.16	1	1.123	195/5429	89.83	CAMXYG010000001.1 MAG TPA_asm: uncultured Streptococcus sp. isolate SRR17635508_bin.2_metaWRAP_v1.3_MAG genome assembly, contig: ERZ14212505.19, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/148/585/GCF_000148585.2_genomic.fna.gz	97.18	0.073	95.30-99.28	0.073	0.04-0.12	1	1.061	231/7991	89.20	NZ_CP028414.1 Streptococcus mitis NCTC 12261 chromosome, complete genome
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/722/695/GCF_000722695.1_genomic.fna.gz	97.10	0.064	95.14-99.26	0.064	0.03-0.12	1	1.057	229/9219	88.76	NZ_JPFU01000001.1 Streptococcus mitis strain SK629 gsmSK629.contig.0_1, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/942/995/GCF_003942995.1_genomic.fna.gz	96.89	0.090	95.39-99.06	0.090	0.04-0.14	1	1.148	290/8973	89.52	NZ_RJOH01000001.1 Streptococcus mitis strain BCC06 D8836_contig001, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/027/165/GCF_000027165.1_genomic.fna.gz	96.88	0.077	95.19-98.84	0.077	0.04-0.14	1	1.045	243/8732	89.09	NC_013853.1 Streptococcus mitis B6, complete sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/220/085/GCF_000220085.1_genomic.fna.gz	96.87	0.081	95.16-98.88	0.081	0.04-0.15	1	1.064	235/8111	89.20	NZ_AFQV01000034.1 Streptococcus mitis SK1080 ctg1129645366110, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/902/482/895/GCA_902482895.1_genomic.fna.gz	96.86	0.067	94.87-98.88	0.067	0.03-0.12	1	1.059	186/7666	88.70	CABTAV010000001.1 MAG TPA_asm: uncultured Streptococcus sp. isolate MGYG-HGUT-03136 genome assembly, contig: GUT_GENOME207866_1, whole genome shotgun sequence
trimmed_read1_3001048322-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/860/865/GCF_002860865.1_genomic.fna.gz	96.83	0.079	95.13-99.51	0.079	0.03-0.13	1	1.193	249/8904	89.10	NZ_PKIE01000001.1 Streptococcus mitis strain UMB1341 .21837_8_64.1, whole genome shotgun sequence
