Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/014/765/GCF_002014765.1_genomic.fna.gz	97.11	0.078	95.49-99.73	0.078	0.03-0.13	1	1.037	268/8926	89.31	NZ_MUYT01000001.1 Moraxella lincolnii strain CCUG 9405 CCUG9405T_R1__paired__trimmed__paired__contig_1, whole genome shotgun sequence
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	96.77	0.089	95.48-98.18	0.089	0.05-0.14	1	1.043	327/10561	89.40	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/028/621/715/GCF_028621715.1_genomic.fna.gz	93.65	0.061	91.18-93.99	0.061	0.05-0.15	1	1.049	103/13401	85.47	NZ_CP117466.1 Paracoccus marcusii strain MBLB0836 chromosome, complete genome
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/221/005/GCF_900221005.1_genomic.fna.gz	92.63	0.068	90.29-93.59	0.068	0.05-0.15	1	1.033	122/19958	84.84	NZ_OBQI01000013.1 Blastococcus aggregatus strain DSM 4725, whole genome shotgun sequence
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/612/865/GCF_016612865.1_genomic.fna.gz	92.36	0.085	90.42-93.73	0.085	0.05-0.16	1	1.041	122/17478	85.20	NZ_JAENZZ010000001.1 Blastococcus sp. TML/M2B tmlm2b000001, whole genome shotgun sequence
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/102/115/GCA_900102115.1_genomic.fna.gz	92.18	0.067	89.89-93.09	0.067	0.05-0.14	1	1.033	92/17595	84.41	FNAW01000030.1 Blastococcus sp. DSM 44205 genome assembly, contig: Ga0056091_scaffold00030.30, whole genome shotgun sequence
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/319/105/GCF_003319105.1_genomic.fna.gz	91.53	0.075	89.00-92.01	0.075	0.07-0.16	1	1.036	83/17869	84.09	NZ_QOHH01000037.1 Blastococcus sp. TF02-9 NODE_102_length_510_cov_2811.754569, whole genome shotgun sequence
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/381/045/GCF_000381045.1_genomic.fna.gz	91.52	0.109	89.18-92.11	0.109	0.10-0.25	1	1.034	59/8747	85.11	NZ_KB905729.1 Thermus scotoductus DSM 8553 F604DRAFT_scaffold00001.1, whole genome shotgun sequence
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/471/045/GCA_000471045.1_genomic.fna.gz	91.38	0.119	89.41-92.79	0.119	0.07-0.24	1	1.056	89/12965	85.16	KI301992.1 actinobacterium LLX17 genomic scaffold scaffold00001, whole genome shotgun sequence
trimmed_read1_3000883072-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/022/179/765/GCF_022179765.1_genomic.fna.gz	91.09	0.070	88.51-91.77	0.070	0.06-0.17	1	1.034	89/23866	83.50	NZ_BPRE01000001.1 Methylorubrum suomiense strain DSM 14458 entry1, whole genome shotgun sequence
