Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/014/765/GCF_002014765.1_genomic.fna.gz	99.76	1.485	99.68-99.83	1.485	1.42-1.55	2	2.018	6412/8926	98.94	NZ_MUYT01000001.1 Moraxella lincolnii strain CCUG 9405 CCUG9405T_R1__paired__trimmed__paired__contig_1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/245/815/GCF_000245815.1_genomic.fna.gz	98.44	0.193	97.81-99.15	0.193	0.15-0.23	1	1.112	843/7821	93.07	NZ_JH601103.1 Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/655/GCF_001457655.1_genomic.fna.gz	98.25	0.072	96.78-100.06	0.072	0.04-0.12	1	1.041	319/7983	90.13	NZ_LN831035.1 Haemophilus influenzae strain NCTC8143 chromosome 1, complete sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/005/888/195/GCF_005888195.1_genomic.fna.gz	97.81	0.076	96.13-99.50	0.076	0.04-0.13	1	1.050	303/8234	89.90	NZ_LNKR01000001.1 Haemophilus influenzae biotype aegyptius strain KC1018 contig_001, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/269/965/GCF_000269965.1_genomic.fna.gz	97.47	0.094	96.31-98.82	0.094	0.06-0.14	1	1.045	489/12027	90.18	NC_017219.1 Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088, complete sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/703/545/GCF_019703545.1_genomic.fna.gz	97.40	0.086	95.89-99.00	0.086	0.05-0.14	1	1.048	293/8083	89.85	NZ_AP018771.1 Haemophilus influenzae strain CHBN-II-8 isolate 10H27 chromosome, complete genome
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/984/305/GCF_002984305.1_genomic.fna.gz	96.98	0.097	95.28-98.61	0.097	0.06-0.16	1	1.072	306/8528	89.82	NZ_NEAA01000096.1 Haemophilus influenzae strain 135P16H1 N135P16H1_100_1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/475/755/GCF_900475755.1_genomic.fna.gz	96.91	0.066	94.91-98.75	0.066	0.03-0.12	1	1.042	189/7845	88.68	NZ_LS483411.1 Haemophilus influenzae strain NCTC11426 chromosome 1, complete sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/022/739/095/GCA_022739095.1_genomic.fna.gz	95.73	0.080	93.67-97.69	0.080	0.04-0.15	1	1.038	182/9152	88.13	JAIJEI010000009.1 MAG: Bifidobacterium sp. isolate Map_4_007 contig_100_100, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/222/025/GCF_000222025.1_genomic.fna.gz	94.82	0.095	92.42-97.15	0.095	0.04-0.19	1	1.045	132/7558	87.76	NZ_AFQO01000022.1 Haemophilus haemolyticus M19501 M19501_022, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/196/555/GCF_000196555.1_genomic.fna.gz	94.63	0.143	93.33-96.19	0.143	0.08-0.23	1	1.067	240/9990	88.67	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/679/005/GCF_001679005.1_genomic.fna.gz	94.60	0.380	94.00-95.02	0.380	0.31-0.46	1	1.494	557/9834	91.15	NZ_LXTW01000001.1 Moraxella nonliquefaciens strain CCUG 348 contig_1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/276/515/GCF_001276515.1_genomic.fna.gz	94.56	0.076	92.13-95.80	0.076	0.05-0.16	1	1.106	113/8635	86.95	NZ_LDVZ01000082.1 Haemophilus sp. C1 contig398, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/752/465/GCA_001752465.1_genomic.fna.gz	94.17	0.088	92.07-95.89	0.088	0.05-0.18	1	1.091	121/9119	86.99	MDJB01000001.1 Haemophilus quentini strain K068 K068_S8_L001_R1_001_(paired)_contig_1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/679/045/GCF_001679045.1_genomic.fna.gz	94.17	0.085	91.85-95.21	0.085	0.06-0.18	1	1.118	102/7971	86.88	NZ_LYCK01000001.1 Haemophilus haemolyticus strain CCUG 12834 contig_1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/493/685/GCF_003493685.1_genomic.fna.gz	93.97	0.093	91.60-95.41	0.093	0.05-0.20	1	1.112	116/8850	86.95	NZ_QQJW01000001.1 Haemophilus haemolyticus strain M26161 M26161_HUY4190A151_cleaned_ctg_3559, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/493/605/GCF_003493605.1_genomic.fna.gz	93.94	0.110	92.03-95.96	0.110	0.05-0.23	1	1.118	119/7850	87.36	NZ_QQKA01000001.1 Haemophilus haemolyticus strain M19187 M19187_HUY4190A139_cleaned_ctg_3530, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/352/385/GCF_003352385.1_genomic.fna.gz	93.93	0.095	91.86-95.35	0.095	0.06-0.19	1	1.063	111/8521	86.93	NZ_CP031243.1 Haemophilus haemolyticus strain M19346 chromosome, complete genome
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/632/285/GCF_001632285.1_genomic.fna.gz	93.88	0.406	93.20-94.55	0.406	0.31-0.51	1	1.664	387/8176	90.63	NZ_LWAH01000001.1 Moraxella catarrhalis strain CCUG 353 contig_1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/959/020/155/GCF_959020155.1_genomic.fna.gz	93.81	0.087	91.55-95.23	0.087	0.06-0.18	1	1.042	96/8365	86.58	NZ_CAUERC010000001.1 MAG: uncultured Bifidobacterium sp. isolate ERR10149223_bin.28_MetaWRAP_v1.3_MAG ERZ19076452.33, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/202/265/GCA_905202265.1_genomic.fna.gz	93.70	0.126	91.98-95.69	0.126	0.06-0.23	1	1.059	152/9654	87.47	CAJKRE010000001.1 MAG TPA_asm: Bifidobacterium longum isolate ERR1430398-bin.4 genome assembly, contig: NODE_23_length_243841_cov_481.625003, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/490/595/GCF_003490595.1_genomic.fna.gz	93.68	0.099	91.28-94.97	0.099	0.06-0.23	1	1.118	110/8755	86.83	NZ_QQGY01000001.1 Haemophilus haemolyticus strain M19079 M19079_HUY4190A121_cleaned_ctg_3577, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/490/935/GCF_003490935.1_genomic.fna.gz	92.93	0.118	90.85-95.01	0.118	0.06-0.24	1	1.138	94/8148	86.59	NZ_QQGD01000001.1 Haemophilus haemolyticus strain M19099 M19099_HUY4190A124_cleaned_ctg_3040, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/384/255/GCF_006384255.1_genomic.fna.gz	92.81	0.101	90.63-94.03	0.101	0.07-0.24	1	1.116	86/8908	86.10	NZ_VCED01000001.1 Haemophilus seminalis strain SZY H1 Scaffold1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/579/045/GCF_001579045.1_genomic.fna.gz	91.75	0.121	89.47-93.13	0.121	0.08-0.25	1	1.149	74/9109	85.62	NZ_KQ970261.1 Streptococcus mitis strain DD28 scaffold00001, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/943/913/655/GCA_943913655.1_genomic.fna.gz	91.22	0.407	89.77-92.62	0.407	0.22-0.71	2	3.240	121/5936	88.20	CALTZA010000001.1 MAG: uncultured Francisella sp. isolate G79AyWT62A_bin.4.MAG genome assembly, contig: NODE_9_length_210779_cov_13.887189, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/257/905/GCF_000257905.1_genomic.fna.gz	91.14	0.120	88.28-91.46	0.120	0.10-0.28	1	1.109	55/8469	85.00	NZ_AJJL01000001.1 Streptococcus mitis SK579 contig00033, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/276/955/GCF_013276955.1_genomic.fna.gz	91.08	0.118	88.92-91.84	0.118	0.10-0.24	1	1.193	57/9123	84.90	NZ_VMLZ01000001.1 Streptococcus sp. 1453 1453_S31_L001_R1_001_(paired)_contig_1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/277/415/GCF_013277415.1_genomic.fna.gz	91.00	0.120	89.11-91.86	0.120	0.10-0.24	1	1.196	56/9052	84.87	NZ_VMMX01000001.1 Streptococcus sp. 68 68_S3_L001_R1_001_(paired)_contig_1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/860/865/GCF_002860865.1_genomic.fna.gz	90.94	0.122	88.76-91.52	0.122	0.10-0.26	1	1.200	55/8904	84.87	NZ_PKIE01000001.1 Streptococcus mitis strain UMB1341 .21837_8_64.1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/385/785/GCF_006385785.1_genomic.fna.gz	90.86	0.125	88.49-91.43	0.125	0.11-0.26	1	1.113	53/8626	84.85	NZ_VFSH01000001.1 Streptococcus shenyangsis strain D19 Scaffold1, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/074/635/GCF_001074635.1_genomic.fna.gz	90.80	0.125	88.10-91.59	0.125	0.11-0.29	1	1.204	54/8979	84.79	NZ_JUQO01000001.1 Streptococcus mitis strain 850_SMIT 0_226_2877, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/946/190/335/GCF_946190335.1_genomic.fna.gz	90.78	0.130	87.79-91.40	0.130	0.11-0.32	1	1.118	51/8196	84.89	NZ_CAMHZN010000001.1 Streptococcus mitis isolate Streptococcus mitis NODE_1_length_678925_cov_140.780463, whole genome shotgun sequence
trimmed_read1_3001323173-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/860/905/GCF_002860905.1_genomic.fna.gz	90.76	0.125	88.06-91.26	0.125	0.11-0.27	1	1.113	53/8928	84.76	NZ_PKIG01000001.1 Streptococcus oralis subsp. dentisani strain UMB0832 .16933_8_21.1, whole genome shotgun sequence
