Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/742/205/GCF_006742205.1_genomic.fna.gz	99.62	1.425	99.55-99.69	1.425	1.36-1.48	2	2.002	6848/10141	98.74	NZ_AP019721.1 Staphylococcus epidermidis strain NBRC 100911 chromosome, complete genome
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/688/415/GCF_000688415.1_genomic.fna.gz	98.82	1.560	98.74-98.90	1.560	1.48-1.65	2	2.044	5374/9809	98.08	NZ_JIAH01000001.1 Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00010.10_C, whole genome shotgun sequence
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/901/705/GCF_002901705.1_genomic.fna.gz	98.73	0.265	98.36-99.04	0.265	0.23-0.30	1	1.175	1724/10965	94.21	NZ_PPPV01000006.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c10, whole genome shotgun sequence
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/220/655/GCF_002220655.1_genomic.fna.gz	98.70	31.000	NA-NA	HIGH	NA-NA	31	31.985	15167/22737	98.70	NZ_CP018925.1 Serratia marcescens strain UMH3 chromosome, complete genome
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/408/445/GCF_013408445.1_genomic.fna.gz	97.92	3.854	NA-NA	HIGH	NA-NA	3	3.854	5331/10212	97.92	NZ_JACBZL010000001.1 Corynebacterium tuberculostearicum strain DSM 44922 Ga0104567_01, whole genome shotgun sequence
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/175/635/GCF_000175635.1_genomic.fna.gz	97.89	3.880	NA-NA	HIGH	NA-NA	4	3.880	5322/10300	97.89	NZ_ACVP01000037.1 Corynebacterium tuberculostearicum SK141 contig00004, whole genome shotgun sequence
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/245/815/GCF_000245815.1_genomic.fna.gz	97.89	3.870	NA-NA	HIGH	NA-NA	4	3.870	4035/7821	97.89	NZ_JH601103.1 Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/506/365/GCF_030506365.1_genomic.fna.gz	97.57	3.811	NA-NA	HIGH	NA-NA	3	3.811	4872/10441	97.57	NZ_CP073092.1 Corynebacterium tuberculostearicum strain CTNIH13 chromosome, complete genome
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/742/135/GCF_000742135.1_genomic.fna.gz	97.05	0.105	96.24-97.77	0.105	0.08-0.13	1	0.956	1035/23841	90.38	NZ_KN046818.1 Klebsiella pneumoniae strain ATCC 13883 scaffold1, whole genome shotgun sequence
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/907/735/GCF_016907735.1_genomic.fna.gz	96.98	0.487	96.66-97.30	0.487	0.43-0.55	1	1.280	1523/10222	94.04	NZ_JAFBCP010000001.1 Brevibacterium paucivorans strain DSM 13657 Ga0451113_01, whole genome shotgun sequence
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/029/846/115/GCF_029846115.1_genomic.fna.gz	96.93	32.000	NA-NA	HIGH	NA-NA	32	32.658	8541/22477	96.93	NZ_JARVZZ010000001.1 Serratia marcescens strain x652E135x271 1, whole genome shotgun sequence
trimmed_read1_3001094393-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/894/265/GCF_016894265.1_genomic.fna.gz	96.90	3.803	NA-NA	HIGH	NA-NA	3	3.803	3747/9961	96.90	NZ_CP069791.1 Corynebacterium tuberculostearicum strain FDAARGOS_1198 chromosome
