Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/742/135/GCF_000742135.1_genomic.fna.gz	98.60	0.274	98.34-98.84	0.274	0.25-0.30	1	1.155	3691/23841	94.16	NZ_KN046818.1 Klebsiella pneumoniae strain ATCC 13883 scaffold1, whole genome shotgun sequence
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/635/GCF_001457635.1_genomic.fna.gz	98.31	0.386	97.95-98.64	0.386	0.34-0.43	1	1.201	1620/8578	94.77	NZ_LN831051.1 Streptococcus pneumoniae strain NCTC7465 chromosome 1, complete sequence
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/027/105/GCF_001027105.1_genomic.fna.gz	98.18	0.856	98.02-98.31	0.856	0.80-0.92	1	1.575	3869/11892	96.44	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/703/545/GCF_019703545.1_genomic.fna.gz	97.96	0.922	97.77-98.14	0.922	0.85-1.01	1	1.614	2568/8083	96.37	NZ_AP018771.1 Haemophilus influenzae strain CHBN-II-8 isolate 10H27 chromosome, complete genome
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/655/GCF_001457655.1_genomic.fna.gz	97.83	0.895	97.64-98.02	0.895	0.82-0.97	1	1.596	2390/7983	96.18	NZ_LN831035.1 Haemophilus influenzae strain NCTC8143 chromosome 1, complete sequence
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/984/305/GCF_002984305.1_genomic.fna.gz	97.71	0.887	97.50-97.90	0.887	0.81-0.98	1	1.617	2456/8528	96.06	NZ_NEAA01000096.1 Haemophilus influenzae strain 135P16H1 N135P16H1_100_1, whole genome shotgun sequence
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/005/888/195/GCF_005888195.1_genomic.fna.gz	97.54	0.926	97.37-97.71	0.926	0.85-1.00	1	1.620	2300/8234	95.97	NZ_LNKR01000001.1 Haemophilus influenzae biotype aegyptius strain KC1018 contig_001, whole genome shotgun sequence
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/636/475/GCF_900636475.1_genomic.fna.gz	96.74	0.067	94.65-99.20	0.067	0.03-0.13	1	1.033	184/7893	88.58	NZ_LR134283.1 Streptococcus anginosus strain NCTC10713 chromosome 1, complete sequence
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/475/755/GCF_900475755.1_genomic.fna.gz	96.13	0.858	95.92-96.40	0.858	0.75-0.93	1	1.594	1329/7845	94.43	NZ_LS483411.1 Haemophilus influenzae strain NCTC11426 chromosome 1, complete sequence
trimmed_read1_3001184953-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/020/526/085/GCF_020526085.1_genomic.fna.gz	95.81	0.280	95.43-96.20	0.280	0.24-0.32	1	1.158	1522/23428	91.56	NZ_CP084874.1 Klebsiella africana strain 200023 chromosome, complete genome
