Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/375/525/GCF_000375525.1_genomic.fna.gz	98.06	0.463	97.81-98.31	0.463	0.42-0.49	1	1.268	2123/10520	94.97	NZ_AQXC01000001.1 Corynebacterium propinquum DSM 44285 B142DRAFT_scaffold_0.1_C, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/457/655/GCF_001457655.1_genomic.fna.gz	97.62	0.186	96.87-98.43	0.186	0.14-0.23	1	1.106	642/7983	92.19	NZ_LN831035.1 Haemophilus influenzae strain NCTC8143 chromosome 1, complete sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/245/815/GCF_000245815.1_genomic.fna.gz	97.27	0.529	96.95-97.62	0.529	0.47-0.58	1	1.323	1361/7821	94.52	NZ_JH601103.1 Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/005/888/195/GCF_005888195.1_genomic.fna.gz	96.42	0.195	95.72-97.30	0.195	0.14-0.25	1	1.127	471/8234	91.18	NZ_LNKR01000001.1 Haemophilus influenzae biotype aegyptius strain KC1018 contig_001, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/984/305/GCF_002984305.1_genomic.fna.gz	96.33	0.231	95.47-96.97	0.231	0.19-0.29	1	1.145	551/8528	91.54	NZ_NEAA01000096.1 Haemophilus influenzae strain 135P16H1 N135P16H1_100_1, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/703/545/GCF_019703545.1_genomic.fna.gz	96.05	0.224	95.34-96.65	0.224	0.18-0.29	1	1.135	465/8083	91.20	NZ_AP018771.1 Haemophilus influenzae strain CHBN-II-8 isolate 10H27 chromosome, complete genome
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/023/520/795/GCF_023520795.1_genomic.fna.gz	95.96	0.349	95.51-96.36	0.349	0.30-0.41	1	1.183	849/10329	92.26	NZ_CP046605.1 Corynebacterium accolens strain DSM 44278 chromosome, complete genome
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/475/755/GCF_900475755.1_genomic.fna.gz	94.33	0.285	93.49-95.06	0.285	0.21-0.37	1	1.157	318/7845	90.18	NZ_LS483411.1 Haemophilus influenzae strain NCTC11426 chromosome 1, complete sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/632/285/GCF_001632285.1_genomic.fna.gz	94.31	0.236	93.30-95.15	0.236	0.18-0.35	1	1.147	279/8176	89.68	NZ_LWAH01000001.1 Moraxella catarrhalis strain CCUG 353 contig_1, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	94.09	0.173	93.08-95.34	0.173	0.11-0.26	1	1.102	254/10561	88.67	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/515/985/GCF_030515985.1_genomic.fna.gz	93.91	0.362	93.29-94.39	0.362	0.30-0.46	1	1.251	442/10218	90.37	NZ_CP100376.1 Corynebacterium accolens strain CA7 chromosome
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/232/885/GCF_030232885.1_genomic.fna.gz	93.57	0.533	93.08-93.98	0.533	0.45-0.62	1	1.367	534/10137	90.94	NZ_JASPGD010000010.1 Corynebacterium sp. MSK297 NODE_10_length_83137_cov_46.783265, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/276/515/GCF_001276515.1_genomic.fna.gz	93.34	0.217	92.27-94.43	0.217	0.14-0.31	1	1.166	199/8635	88.55	NZ_LDVZ01000082.1 Haemophilus sp. C1 contig398, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/222/025/GCF_000222025.1_genomic.fna.gz	93.25	0.270	92.22-94.09	0.270	0.20-0.39	1	1.146	205/7558	89.01	NZ_AFQO01000022.1 Haemophilus haemolyticus M19501 M19501_022, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/478/175/GCF_000478175.1_genomic.fna.gz	93.12	0.380	92.34-93.58	0.380	0.30-0.48	1	1.188	362/10434	89.72	NZ_KI515774.1 Corynebacterium sp. KPL1814 addUQ-supercont1.1, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/227/225/GCF_030227225.1_genomic.fna.gz	93.11	0.386	92.44-93.75	0.386	0.30-0.49	1	1.296	375/10692	89.76	NZ_JASPHQ010000010.1 Corynebacterium sp. MSK130 NODE_10_length_89438_cov_43.882107, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/493/685/GCF_003493685.1_genomic.fna.gz	92.82	0.242	91.73-93.77	0.242	0.16-0.35	1	1.169	189/8850	88.33	NZ_QQJW01000001.1 Haemophilus haemolyticus strain M26161 M26161_HUY4190A151_cleaned_ctg_3559, whole genome shotgun sequence
trimmed_read1_3001071356-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/471/045/GCA_000471045.1_genomic.fna.gz	92.76	0.103	90.94-94.25	0.103	0.06-0.19	1	1.089	124/12965	86.07	KI301992.1 actinobacterium LLX17 genomic scaffold scaffold00001, whole genome shotgun sequence
