Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/679/005/GCF_001679005.1_genomic.fna.gz	97.86	0.162	97.09-98.59	0.162	0.13-0.20	1	1.087	751/9834	92.04	NZ_LXTW01000001.1 Moraxella nonliquefaciens strain CCUG 348 contig_1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/025/135/GCF_001025135.1_genomic.fna.gz	96.50	0.156	95.45-97.33	0.156	0.12-0.22	1	1.072	457/9564	90.66	NZ_AP012323.1 Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456 strain JCM 1255 chromosome, complete genome
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/959/020/155/GCF_959020155.1_genomic.fna.gz	96.01	0.140	94.87-96.91	0.140	0.10-0.21	1	1.084	309/8365	89.91	NZ_CAUERC010000001.1 MAG: uncultured Bifidobacterium sp. isolate ERR10149223_bin.28_MetaWRAP_v1.3_MAG ERZ19076452.33, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/010/425/GCF_000010425.1_genomic.fna.gz	95.95	0.172	94.93-96.69	0.172	0.13-0.26	1	1.084	392/8919	90.41	NC_008618.1 Bifidobacterium adolescentis ATCC 15703, complete sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/943/913/655/GCA_943913655.1_genomic.fna.gz	95.76	0.220	95.02-96.67	0.220	0.15-0.28	1	1.121	306/5936	90.88	CALTZA010000001.1 MAG: uncultured Francisella sp. isolate G79AyWT62A_bin.4.MAG genome assembly, contig: NODE_9_length_210779_cov_13.887189, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/843/545/GCF_004843545.1_genomic.fna.gz	95.44	0.131	94.07-96.65	0.131	0.08-0.21	1	1.069	261/9022	89.20	NZ_CP039457.1 Streptococcus pasteurianus strain WUSP067 chromosome, complete genome
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/121/495/GCF_008121495.1_genomic.fna.gz	95.33	0.180	94.56-96.06	0.180	0.14-0.23	1	1.089	559/14950	89.94	NZ_CP043051.1 [Ruminococcus] gnavus ATCC 29149 strain JCM6515 chromosome, complete genome
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	95.25	0.187	94.41-96.01	0.187	0.14-0.25	1	1.095	399/10561	89.97	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/196/555/GCF_000196555.1_genomic.fna.gz	95.20	0.090	93.43-97.65	0.090	0.04-0.16	1	1.074	188/9990	87.97	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/000/985/GCF_002000985.1_genomic.fna.gz	95.09	0.054	92.58-95.45	0.054	0.05-0.12	1	1.026	115/10503	86.45	NZ_CP018822.1 Streptococcus gallolyticus subsp. gallolyticus DSM 16831 chromosome, complete genome
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/934/196/125/GCF_934196125.1_genomic.fna.gz	94.55	0.071	91.66-95.22	0.071	0.06-0.17	1	1.034	87/7161	86.74	NZ_CAKPVT010000001.1 MAG: uncultured Streptococcus sp. isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Nepal_MoBio_Fiber-Hadza-Nepal_D_21_CHE1011TZ.1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/959/028/125/GCF_959028125.1_genomic.fna.gz	94.45	0.159	93.18-95.80	0.159	0.10-0.24	1	1.083	205/8214	88.78	NZ_CAUFQQ010000001.1 MAG: uncultured Bifidobacterium sp. isolate ERR10149229_bin.50_MetaWRAP_v1.3_MAG ERZ19081522.17, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/269/965/GCF_000269965.1_genomic.fna.gz	93.58	0.065	91.20-94.18	0.065	0.06-0.14	1	1.031	96/12027	85.57	NC_017219.1 Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088, complete sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/202/265/GCA_905202265.1_genomic.fna.gz	93.52	0.123	91.76-96.02	0.123	0.05-0.23	1	1.086	140/9654	87.24	CAJKRE010000001.1 MAG TPA_asm: Bifidobacterium longum isolate ERR1430398-bin.4 genome assembly, contig: NODE_23_length_243841_cov_481.625003, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/283/635/GCA_000283635.1_genomic.fna.gz	93.40	0.079	90.59-93.98	0.079	0.07-0.18	1	1.038	79/8641	85.95	HE613569.1 Streptococcus macedonicus ACA-DC 198 main chromosome complete genome
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/022/739/095/GCA_022739095.1_genomic.fna.gz	93.38	0.077	91.03-94.15	0.077	0.07-0.19	1	1.037	81/9152	85.86	JAIJEI010000009.1 MAG: Bifidobacterium sp. isolate Map_4_007 contig_100_100, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/742/135/GCF_000742135.1_genomic.fna.gz	93.37	0.061	91.21-94.70	0.061	0.04-0.11	1	1.041	169/23841	85.24	NZ_KN046818.1 Klebsiella pneumoniae strain ATCC 13883 scaffold1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/959/020/145/GCF_959020145.1_genomic.fna.gz	93.35	0.228	92.28-94.51	0.228	0.14-0.34	1	1.112	206/8511	88.69	NZ_CAUEQY010000001.1 MAG: uncultured Bifidobacterium sp. isolate ERR10149223_bin.5_MetaWRAP_v1.3_MAG ERZ19076452.18, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/280/875/GCF_001280875.1_genomic.fna.gz	93.16	0.101	91.62-94.73	0.101	0.04-0.17	1	1.082	147/13800	86.37	NZ_LGAJ01000001.1 Sellimonas intestinalis strain BR72 contig_1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	92.71	0.073	90.83-94.16	0.073	0.04-0.14	1	1.049	143/21223	85.10	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/337/175/GCF_003337175.1_genomic.fna.gz	92.50	0.107	90.25-93.83	0.107	0.07-0.20	1	1.113	80/8875	85.91	NZ_NETH01000001.1 Streptococcus gallolyticus strain BI02 scaffold1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/245/815/GCF_000245815.1_genomic.fna.gz	92.36	0.132	90.40-94.00	0.132	0.08-0.26	1	1.098	82/7821	86.33	NZ_JH601103.1 Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/421/265/GCA_019421265.1_genomic.fna.gz	92.34	0.218	91.00-94.10	0.218	0.12-0.34	1	1.127	134/8080	87.61	JAHZFQ010000001.1 MAG: Lachnospiraceae bacterium isolate HRGM_Genome_2950 HRGM_Genome_2950_1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/770/925/GCF_000770925.1_genomic.fna.gz	92.00	0.151	90.01-94.04	0.151	0.07-0.30	1	1.070	100/9489	86.34	NZ_JDTK01000001.1 Bifidobacterium ruminantium DSM 6489 contig1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/688/415/GCF_000688415.1_genomic.fna.gz	91.80	0.165	90.04-94.15	0.165	0.07-0.30	1	1.076	105/9809	86.38	NZ_JIAH01000001.1 Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00010.10_C, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/207/115/GCA_905207115.1_genomic.fna.gz	91.36	0.175	89.47-93.15	0.175	0.10-0.35	1	1.081	62/6354	86.13	CAJLKD010000001.1 MAG TPA_asm: Bifidobacterium angulatum isolate ERR260192-bin.2 genome assembly, contig: NODE_57_length_115767_cov_9.656501, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/015/223/095/GCF_015223095.1_genomic.fna.gz	91.17	0.170	89.50-93.00	0.170	0.08-0.31	1	1.115	104/11687	85.87	NZ_JADFBZ010000001.1 Moraxella sp. K127 Contig_001, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/027/545/GCF_002027545.1_genomic.fna.gz	90.97	0.244	89.79-92.17	0.244	0.15-0.38	1	1.136	140/12181	86.58	NZ_MXAN01000001.1 Moraxella lacunata strain CCUG 4441 CCUG_4441T_0000001, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/434/055/GCF_003434055.1_genomic.fna.gz	90.37	0.099	88.65-91.76	0.099	0.06-0.18	1	1.093	107/26177	83.74	NZ_QVEX01000001.1 Enterocloster aldenensis strain AF19-9LB AF19-9LB.Scaf1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/277/475/GCF_013277475.1_genomic.fna.gz	90.17	0.160	87.84-91.38	0.160	0.11-0.29	1	1.109	55/9183	84.78	NZ_VMMZ01000001.1 Streptococcus sp. k-628 k-628_S22_L001_R1_001_(paired)_contig_1, whole genome shotgun sequence
trimmed_read1_3001384576-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/347/015/GCA_001347015.1_genomic.fna.gz	90.12	0.182	88.56-91.62	0.182	0.11-0.33	1	1.164	61/9220	85.05	CFGI01000001.1 Streptococcus pneumoniae genome assembly 6938_6#7, scaffold ERS022181SCcontig000001, whole genome shotgun sequence
