Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/027/105/GCF_001027105.1_genomic.fna.gz	99.17	0.214	98.72-99.55	0.214	0.19-0.25	1	1.126	1771/11892	94.04	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/553/935/GCF_001553935.1_genomic.fna.gz	98.81	0.034	96.58-100.57	0.034	0.02-0.06	1	1.030	301/13056	88.55	NZ_CP014232.1 Actinomyces oris strain T14V chromosome, complete genome
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/902/466/845/GCF_902466845.1_genomic.fna.gz	97.69	0.456	97.34-98.01	0.456	0.41-0.51	1	1.297	1402/7908	94.57	NZ_CABQSN010000001.1 MAG: uncultured Haemophilus sp. isolate MGYG-HGUT-00860, whole genome shotgun sequence
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/815/355/GCF_001815355.1_genomic.fna.gz	97.64	0.467	97.29-97.96	0.467	0.42-0.52	1	1.370	1474/8284	94.58	NZ_KV820351.1 Haemophilus sp. HMSC068C11 Scaffold0, whole genome shotgun sequence
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/343/115/GCF_013343115.1_genomic.fna.gz	97.58	0.333	97.12-97.98	0.333	0.29-0.40	1	1.238	1327/10002	93.69	NZ_CP054570.1 Streptococcus sanguinis strain FDAARGOS_770 chromosome, complete genome
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/366/115/GCA_018366115.1_genomic.fna.gz	97.56	0.457	97.21-97.90	0.457	0.40-0.52	1	1.287	1472/8636	94.45	JAGZIS010000009.1 MAG: Haemophilus parainfluenzae isolate L3_128_037G1_dasL3_128_037G1_concoct_24 L3_128_037G1_scaffold_101, whole genome shotgun sequence
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	97.55	0.041	95.13-98.72	0.041	0.03-0.09	1	1.020	198/10561	87.96	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/931/375/GCF_014931375.1_genomic.fna.gz	97.55	0.497	97.30-97.90	0.497	0.44-0.54	1	1.314	1572/8649	94.65	NZ_CP063117.1 Haemophilus parainfluenzae strain M1C142_1 chromosome, complete genome
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/072/385/GCF_001072385.1_genomic.fna.gz	97.43	0.725	97.21-97.61	0.725	0.67-0.79	1	1.475	1972/8569	95.37	NZ_JVKU01000001.1 Streptococcus sp. 343_SSPC, whole genome shotgun sequence
trimmed_read1_3001180259-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/382/395/GCA_018382395.1_genomic.fna.gz	97.41	0.483	97.11-97.70	0.483	0.43-0.54	1	1.308	1418/8346	94.44	JAGZQB010000001.1 MAG: Haemophilus parainfluenzae isolate L2_023_068G1_dasL2_023_068G1_metabat.metabat.4 L2_023_068G1_scaffold_1, whole genome shotgun sequence
