Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	97.70	0.168	97.06-98.35	0.168	0.13-0.21	1	1.090	793/10561	91.99	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/025/148/125/GCF_025148125.1_genomic.fna.gz	96.44	0.105	95.40-97.22	0.105	0.08-0.14	1	1.056	622/19168	89.53	NZ_CP102267.1 Blautia wexlerae DSM 19850 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/028/621/715/GCF_028621715.1_genomic.fna.gz	96.02	0.167	95.19-96.70	0.167	0.13-0.22	1	1.080	585/13401	90.39	NZ_CP117466.1 Paracoccus marcusii strain MBLB0836 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/632/285/GCF_001632285.1_genomic.fna.gz	95.84	0.154	94.81-96.76	0.154	0.11-0.22	1	1.118	314/8176	90.02	NZ_LWAH01000001.1 Moraxella catarrhalis strain CCUG 353 contig_1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/471/045/GCA_000471045.1_genomic.fna.gz	95.76	0.151	94.77-96.42	0.151	0.11-0.21	1	1.107	477/12965	89.89	KI301992.1 actinobacterium LLX17 genomic scaffold scaffold00001, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/022/179/765/GCF_022179765.1_genomic.fna.gz	95.54	0.155	94.87-96.16	0.155	0.13-0.19	1	1.107	833/23866	89.74	NZ_BPRE01000001.1 Methylorubrum suomiense strain DSM 14458 entry1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/021/491/915/GCF_021491915.1_genomic.fna.gz	95.42	0.173	94.56-96.17	0.173	0.13-0.23	1	1.088	453/12166	89.93	NZ_CP090836.1 Paracoccus everestensis strain S8-55 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/902/685/GCF_002902685.1_genomic.fna.gz	95.29	0.086	93.65-97.36	0.086	0.04-0.15	1	1.107	196/10550	87.93	NZ_PPRN01000001.1 Staphylococcus pettenkoferi strain CCUG 51270 db56914f-ac3f-4c97-9245-cc804747ed3f_c1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/310/345/GCF_004310345.1_genomic.fna.gz	94.77	0.188	93.74-95.44	0.188	0.15-0.26	1	1.120	449/13826	89.53	NZ_SISK01000010.1 Paracoccus subflavus strain GY0581 NODE_10_length_112199_cov_88.805055, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/014/765/GCF_002014765.1_genomic.fna.gz	94.51	0.189	93.42-95.88	0.189	0.12-0.28	1	1.104	268/8926	89.31	NZ_MUYT01000001.1 Moraxella lincolnii strain CCUG 9405 CCUG9405T_R1__paired__trimmed__paired__contig_1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/300/825/GCF_013300825.1_genomic.fna.gz	94.50	0.123	93.37-95.42	0.123	0.09-0.18	1	1.096	314/15565	88.17	NZ_JAAIMY010000096.1 Blautia wexlerae strain MSK.20.46 NODE_100_length_527_cov_329.362, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/001/015/GCF_008001015.1_genomic.fna.gz	94.35	0.118	93.05-95.87	0.118	0.07-0.18	1	1.077	273/14930	87.89	NZ_CP042862.1 Serinicoccus profundi strain CGMCC 4.5582 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/144/855/GCF_014144855.1_genomic.fna.gz	94.31	0.143	93.16-95.57	0.143	0.09-0.20	1	1.127	291/13351	88.39	NZ_JAALDN010000100.1 Dietzia maris strain IMV 195T NODE_100_lenth_1414, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/020/102/855/GCF_020102855.1_genomic.fna.gz	94.26	0.200	93.50-94.97	0.200	0.15-0.26	1	1.157	567/19529	89.21	NZ_JADHZD010000001.1 Nocardioides lacusdianchii strain JXJ CY 38 NODE_1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/042/615/GCF_001042615.1_genomic.fna.gz	94.08	0.065	91.86-94.57	0.065	0.06-0.14	1	1.032	95/9973	86.06	NZ_AP012327.1 Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854 strain JCM 15439 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/958/454/115/GCA_958454115.1_genomic.fna.gz	93.94	0.128	92.36-95.47	0.128	0.07-0.22	1	1.071	184/10656	87.73	CAUEAK010000001.1 MAG TPA_asm: Blautia wexlerae isolate SRR18940294_bin.27_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18683078.73, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/221/005/GCF_900221005.1_genomic.fna.gz	93.75	0.345	93.34-94.11	0.345	0.30-0.40	1	1.245	789/19958	90.10	NZ_OBQI01000013.1 Blastococcus aggregatus strain DSM 4725, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/310/035/GCF_017310035.1_genomic.fna.gz	93.74	0.228	93.06-94.26	0.228	0.19-0.28	1	1.125	553/20108	89.05	NZ_CP022296.1 Nocardioides sp. S5 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/612/865/GCF_016612865.1_genomic.fna.gz	93.60	0.434	93.19-93.94	0.434	0.38-0.51	1	1.279	792/17478	90.50	NZ_JAENZZ010000001.1 Blastococcus sp. TML/M2B tmlm2b000001, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/016/839/165/GCA_016839165.1_genomic.fna.gz	93.51	0.140	92.62-94.24	0.140	0.11-0.18	1	1.107	541/33139	87.57	CP069300.1 Bradyrhizobium sp. PSBB068 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/196/555/GCF_000196555.1_genomic.fna.gz	93.36	0.131	91.51-95.18	0.131	0.06-0.24	1	1.062	146/9990	87.26	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/104/635/GCF_900104635.1_genomic.fna.gz	93.19	0.081	91.40-94.60	0.081	0.05-0.15	1	1.054	130/14914	85.81	NZ_FNWC01000006.1 Coprococcus phoceensis strain Marseille-P3062T, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/409/425/GCF_013409425.1_genomic.fna.gz	93.18	0.212	92.28-94.06	0.212	0.16-0.30	1	1.151	332/15520	88.34	NZ_JACCAC010000001.1 Nocardioides perillae strain DSM 24552 Ga0104605_01, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/007/065/885/GCF_007065885.1_genomic.fna.gz	93.05	0.154	91.71-94.76	0.154	0.09-0.23	1	1.145	173/11254	87.40	NZ_CP041409.1 Altererythrobacter sp. TH136 strain TH36 chromosome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/679/005/GCF_001679005.1_genomic.fna.gz	92.94	0.161	91.38-94.85	0.161	0.08-0.28	1	1.125	152/9834	87.41	NZ_LXTW01000001.1 Moraxella nonliquefaciens strain CCUG 348 contig_1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/656/295/GCF_001656295.1_genomic.fna.gz	92.87	0.083	90.60-93.48	0.083	0.07-0.18	1	1.040	75/9300	85.60	NZ_LXHE01000009.1 Moraxella catarrhalis strain Z7574 Z7574_ctg-0, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/102/115/GCA_900102115.1_genomic.fna.gz	92.87	0.453	92.47-93.21	0.453	0.39-0.53	1	1.301	647/17595	89.89	FNAW01000030.1 Blastococcus sp. DSM 44205 genome assembly, contig: Ga0056091_scaffold00030.30, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/094/695/GCF_006094695.1_genomic.fna.gz	92.82	0.118	91.40-95.09	0.118	0.05-0.20	1	1.088	182/16397	86.49	NZ_CP035103.1 Kocuria rosea strain ATCC 186 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/901/845/GCF_002901845.1_genomic.fna.gz	92.78	0.110	90.89-94.16	0.110	0.06-0.23	1	1.173	98/9599	86.25	NZ_PPQE01000008.1 Staphylococcus hominis subsp. hominis strain NCTC 11320 NCTC11320_e2_c10, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/121/495/GCF_008121495.1_genomic.fna.gz	92.71	0.151	91.37-94.23	0.151	0.08-0.23	1	1.070	200/14950	87.01	NZ_CP043051.1 [Ruminococcus] gnavus ATCC 29149 strain JCM6515 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/009/701/885/GCA_009701885.1_genomic.fna.gz	92.70	0.219	91.81-93.47	0.219	0.16-0.30	1	1.163	325/17257	87.97	WLJH01000001.1 MAG: Actinobacteria bacterium isolate UFOp-RH-14apr17-516 RH-14apr17-516-c1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	92.61	0.066	90.22-93.66	0.066	0.05-0.13	1	1.032	125/21133	84.75	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/029/637/485/GCF_029637485.1_genomic.fna.gz	92.59	0.122	90.81-94.85	0.122	0.06-0.23	1	1.208	130/12255	86.36	NZ_CP069128.1 Sphingomonas sp. LHG3406-1 chromosome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/642/025/GCF_001642025.1_genomic.fna.gz	92.57	0.112	90.43-94.41	0.112	0.06-0.23	1	1.253	99/10208	86.11	NZ_LWHO01000002.1 Cutibacterium namnetense strain NTS 31307302 contig_1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/204/815/GCF_014204815.1_genomic.fna.gz	92.42	0.149	90.37-94.28	0.149	0.06-0.27	1	1.069	130/10841	86.70	NZ_JACHMC010000001.1 Micrococcus flavus strain DSM 19079 Ga0104578_01, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/419/095/GCA_019419095.1_genomic.fna.gz	92.41	0.147	90.82-93.73	0.147	0.10-0.24	1	1.087	103/8678	86.67	DYAP01000001.1 MAG TPA_asm: Clostridiales bacterium isolate HRGM_Genome_1358 HRGM_Genome_1358_1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/021/083/185/GCF_021083185.1_genomic.fna.gz	92.41	0.317	91.60-93.01	0.317	0.25-0.42	1	1.210	415/17624	88.61	NZ_JAIGQB010000001.1 Nocardioides furvisabuli strain JCM 13813 NODE_1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/907/795/GCF_016907795.1_genomic.fna.gz	92.32	0.080	90.06-92.86	0.080	0.07-0.16	1	1.063	79/12253	84.98	NZ_JAFBCR010000001.1 Kocuria palustris strain TAGA27 Ga0451124_01, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/466/625/GCF_030466625.1_genomic.fna.gz	92.24	0.247	91.32-93.13	0.247	0.16-0.34	1	1.179	290/16172	87.83	NZ_JADEVT010000001.1 Nocardioides sp. ChNu-153 Scaffold1, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/319/105/GCF_003319105.1_genomic.fna.gz	92.17	0.422	91.67-92.73	0.422	0.34-0.51	1	1.287	492/17869	89.06	NZ_QOHH01000037.1 Blastococcus sp. TF02-9 NODE_102_length_510_cov_2811.754569, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/102/425/GCF_900102425.1_genomic.fna.gz	92.11	0.482	91.60-92.56	0.482	0.41-0.58	1	1.333	540/18029	89.30	NZ_FNBT01000018.1 Blastococcus aurantiacus strain DSM 44268, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/582/785/GCF_000582785.1_genomic.fna.gz	92.01	0.509	91.49-92.44	0.509	0.43-0.60	1	1.356	506/16685	89.34	NZ_HG931173.1 Candidatus Blastococcus massiliensis AP3, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/205/115/GCF_014205115.1_genomic.fna.gz	92.00	0.125	90.25-93.90	0.125	0.06-0.22	1	1.078	103/11629	85.86	NZ_JACHMW010000001.1 Micrococcus endophyticus strain DSM 17945 Ga0415202_01, whole genome shotgun sequence
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/482/365/GCF_001482365.1_genomic.fna.gz	92.00	0.108	90.37-93.84	0.108	0.05-0.19	1	1.100	120/15543	85.48	NZ_CP013254.1 Kocuria flava strain HO-9041 chromosome, complete genome
trimmed_read1_3001063025-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/010/509/575/GCF_010509575.1_genomic.fna.gz	91.95	0.082	89.55-92.62	0.082	0.07-0.19	1	1.039	76/12970	84.72	NZ_CP048437.1 Faecalibacterium duncaniae strain JCM 31915 chromosome, complete genome
