Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/375/525/GCF_000375525.1_genomic.fna.gz	98.26	0.752	98.09-98.42	0.752	0.70-0.80	1	1.454	3232/10520	96.26	NZ_AQXC01000001.1 Corynebacterium propinquum DSM 44285 B142DRAFT_scaffold_0.1_C, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	97.20	0.147	96.28-97.90	0.147	0.11-0.20	1	1.075	600/10561	91.16	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/020/102/855/GCF_020102855.1_genomic.fna.gz	95.73	0.041	93.58-96.75	0.041	0.03-0.08	1	1.054	202/19529	86.29	NZ_JADHZD010000001.1 Nocardioides lacusdianchii strain JXJ CY 38 NODE_1, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/028/621/715/GCF_028621715.1_genomic.fna.gz	95.62	0.081	94.09-97.48	0.081	0.04-0.14	1	1.046	259/13401	88.05	NZ_CP117466.1 Paracoccus marcusii strain MBLB0836 chromosome, complete genome
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/144/855/GCF_014144855.1_genomic.fna.gz	95.30	0.054	92.74-96.65	0.054	0.04-0.12	1	1.096	157/13351	86.65	NZ_JAALDN010000100.1 Dietzia maris strain IMV 195T NODE_100_lenth_1414, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/160/875/GCF_000160875.1_genomic.fna.gz	94.72	0.105	92.47-96.23	0.105	0.06-0.22	1	1.079	101/5425	87.94	NZ_GG700812.1 Lactobacillus iners DSM 13335 SCAFFOLD12, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/409/425/GCF_013409425.1_genomic.fna.gz	94.31	0.050	92.00-94.87	0.050	0.04-0.11	1	1.024	123/15520	85.55	NZ_JACCAC010000001.1 Nocardioides perillae strain DSM 24552 Ga0104605_01, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/232/885/GCF_030232885.1_genomic.fna.gz	93.99	0.747	93.60-94.37	0.747	0.62-0.88	1	1.532	782/10137	92.07	NZ_JASPGD010000010.1 Corynebacterium sp. MSK297 NODE_10_length_83137_cov_46.783265, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/022/179/765/GCF_022179765.1_genomic.fna.gz	93.74	0.051	91.58-94.88	0.051	0.03-0.10	1	1.043	161/23866	85.11	NZ_BPRE01000001.1 Methylorubrum suomiense strain DSM 14458 entry1, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/310/035/GCF_017310035.1_genomic.fna.gz	93.59	0.077	91.92-95.64	0.077	0.03-0.14	1	1.037	190/20108	86.04	NZ_CP022296.1 Nocardioides sp. S5 chromosome, complete genome
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/009/701/885/GCA_009701885.1_genomic.fna.gz	93.43	0.064	91.37-94.27	0.064	0.05-0.14	1	1.046	130/17257	85.41	WLJH01000001.1 MAG: Actinobacteria bacterium isolate UFOp-RH-14apr17-516 RH-14apr17-516-c1, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/310/345/GCF_004310345.1_genomic.fna.gz	92.62	0.102	90.97-94.61	0.102	0.05-0.19	1	1.048	124/13826	85.89	NZ_SISK01000010.1 Paracoccus subflavus strain GY0581 NODE_10_length_112199_cov_88.805055, whole genome shotgun sequence
trimmed_read1_3001092258-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/471/045/GCA_000471045.1_genomic.fna.gz	92.28	0.162	90.85-94.03	0.162	0.08-0.27	1	1.093	161/12965	86.80	KI301992.1 actinobacterium LLX17 genomic scaffold scaffold00001, whole genome shotgun sequence
