Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/632/285/GCF_001632285.1_genomic.fna.gz	99.35	5.375	NA-NA	HIGH	NA-NA	5	5.375	6672/8176	99.35	NZ_LWAH01000001.1 Moraxella catarrhalis strain CCUG 353 contig_1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/375/525/GCF_000375525.1_genomic.fna.gz	98.94	0.616	98.77-99.14	0.616	0.57-0.65	1	1.362	3483/10520	96.50	NZ_AQXC01000001.1 Corynebacterium propinquum DSM 44285 B142DRAFT_scaffold_0.1_C, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/393/365/GCF_013393365.1_genomic.fna.gz	97.56	0.059	95.39-99.57	0.059	0.03-0.11	1	1.029	243/9087	88.97	NZ_AP022321.1 Veillonella nakazawae strain T1-7 chromosome, complete genome
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/148/585/GCF_000148585.2_genomic.fna.gz	97.13	0.051	94.66-98.42	0.051	0.03-0.11	1	1.025	161/7991	88.17	NZ_CP028414.1 Streptococcus mitis NCTC 12261 chromosome, complete genome
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/194/895/GCA_905194895.1_genomic.fna.gz	96.89	0.058	94.68-98.58	0.058	0.03-0.11	1	1.028	176/8239	88.33	CAJJTS010000001.1 MAG TPA_asm: Veillonella dispar isolate ERR1190748-bin.34 genome assembly, contig: NODE_77_length_139266_cov_5.796087, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/369/855/GCA_905369855.1_genomic.fna.gz	96.87	0.065	94.25-98.43	0.065	0.04-0.14	1	1.031	160/6873	88.58	CAJPJN010000001.1 MAG: Streptococcus oralis isolate DRR046084-mag-bin.1 genome assembly, contig: DRR046084-mag-bin.1_2, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/175/615/GCF_000175615.1_genomic.fna.gz	96.81	0.078	95.17-98.92	0.078	0.03-0.12	1	1.063	270/9767	89.07	NZ_ACVO01000025.1 Rothia mucilaginosa ATCC 25296 contig00004, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/959/608/595/GCA_959608595.1_genomic.fna.gz	96.74	0.068	93.78-97.69	0.068	0.04-0.16	1	1.033	121/5113	88.62	CAUHTB010000001.1 MAG TPA_asm: uncultured Veillonella sp. isolate SRR16280078_bin.7_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ19289626.1243, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/808/955/GCF_001808955.1_genomic.fna.gz	96.69	0.061	94.70-98.47	0.061	0.03-0.12	1	1.057	209/10004	88.27	NZ_KV795235.1 Rothia sp. HMSC078H08 Scaffold0, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/463/825/GCF_003463825.1_genomic.fna.gz	96.54	0.072	94.53-98.59	0.072	0.03-0.13	1	1.044	204/8719	88.59	NZ_QSDY01000001.1 Veillonella sp. AM51-8BH AM51-8BH.Scaf1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/946/901/205/GCF_946901205.1_genomic.fna.gz	96.54	0.046	93.99-96.86	0.046	0.04-0.10	1	1.022	134/8911	87.34	NZ_CAMPPO010000001.1 Streptococcus sp. Marseille-Q5619 contig00001, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/937/935/205/GCA_937935205.1_genomic.fna.gz	96.41	0.049	94.10-97.37	0.049	0.04-0.10	1	1.041	170/10820	87.46	CALGXU010000001.1 MAG TPA_asm: uncultured Rothia sp. isolate ERR1474584_bin.55_CONCOCT_v1.1_MAG genome assembly, contig: ERZ651103.2649, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/414/905/GCF_019414905.1_genomic.fna.gz	96.40	0.061	93.90-97.57	0.061	0.04-0.13	1	1.022	137/7206	88.00	NZ_DXLC01000001.1 MAG: Streptococcus sp. isolate HRGM_Genome_0314 HRGM_Genome_0314_1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/943/912/555/GCF_943912555.1_genomic.fna.gz	96.19	0.059	93.57-97.61	0.059	0.04-0.13	1	1.029	139/8048	87.73	NZ_CALTUR010000001.1 MAG: uncultured Streptococcus sp. isolate WUFO5OxywB_bin.3.MAG NODE_36_length_53999_cov_11.507230, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/916/715/725/GCF_916715725.1_genomic.fna.gz	96.15	0.067	94.14-97.63	0.067	0.04-0.13	1	1.037	187/9688	88.04	NZ_CAKAPD010000001.1 MAG: uncultured Rothia sp. isolate SRR15235663_bin.13_metaWRAP_v1.1_MAG, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/148/525/GCF_000148525.1_genomic.fna.gz	96.12	0.058	93.60-97.45	0.058	0.04-0.13	1	1.028	142/8584	87.61	NZ_AEDU01000035.1 Streptococcus mitis SK564 contigB3, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/914/195/GCA_001914195.1_genomic.fna.gz	96.06	0.065	93.98-97.37	0.065	0.04-0.12	1	1.032	158/8685	87.88	MKYF01000030.1 MAG: Streptococcus mitis isolate 0123W_40_11 0123W_scaffold_1041, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/903/645/285/GCF_903645285.1_genomic.fna.gz	96.06	0.051	93.27-96.50	0.051	0.04-0.11	1	1.025	121/8493	87.19	NZ_CAHJXN010000001.1 Streptococcus sp. Marseille-Q2617, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/024/346/585/GCF_024346585.1_genomic.fna.gz	96.05	0.058	93.49-97.29	0.058	0.04-0.13	1	1.028	141/8660	87.56	NZ_AP024523.1 Streptococcus toyakuensis strain TP1632 chromosome, complete genome
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/364/455/GCA_018364455.1_genomic.fna.gz	96.03	0.057	93.67-97.05	0.057	0.04-0.12	1	1.028	144/9113	87.48	JAGZLW010000001.1 MAG: Streptococcus mitis isolate L3_114_025G1_dasL3_114_025G1_concoct_29 L3_114_025G1_scaffold_0, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/556/785/GCA_900556785.1_genomic.fna.gz	96.02	0.080	93.75-98.03	0.080	0.04-0.17	1	1.038	156/7141	88.40	USQK01000001.1 uncultured Veillonella sp. isolate UMGS1979 genome assembly, contig: NODE_48_length_73937_cov_9.92165, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/015/264/885/GCA_015264885.1_genomic.fna.gz	96.00	0.065	93.14-96.61	0.065	0.06-0.15	1	1.031	96/5450	87.78	JABZYY010000100.1 MAG: Streptococcus sp. isolate JCVI_44_bin.7 NODE_100_length_4052_cov_5.160503, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/905/187/535/GCF_905187535.1_genomic.fna.gz	95.80	0.082	93.69-97.72	0.082	0.04-0.15	1	1.039	181/8616	88.28	NZ_CAJJIE010000001.1 Streptococcus mitis isolate Streptococcus mitis, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/414/865/GCF_019414865.1_genomic.fna.gz	95.77	0.094	94.11-98.07	0.094	0.04-0.16	1	1.028	181/7569	88.65	NZ_DXLG01000001.1 MAG: Veillonella sp. isolate HRGM_Genome_0346 HRGM_Genome_0346_1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/942/685/GCF_003942685.1_genomic.fna.gz	95.74	0.069	93.66-97.14	0.069	0.04-0.13	1	1.033	153/8731	87.77	NZ_RJNR01000001.1 Streptococcus mitis strain BCA12 D8855_contig001, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/960/005/GCF_000960005.1_genomic.fna.gz	95.72	0.063	93.27-97.16	0.063	0.04-0.13	1	1.031	130/8198	87.49	NZ_JYGP01000001.1 Streptococcus mitis strain OT25 TZ90_contig000001, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/722/695/GCF_000722695.1_genomic.fna.gz	95.68	0.060	93.16-96.93	0.060	0.04-0.13	1	1.029	137/9219	87.30	NZ_JPFU01000001.1 Streptococcus mitis strain SK629 gsmSK629.contig.0_1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/005/545/GCF_002005545.1_genomic.fna.gz	95.68	0.069	93.57-97.27	0.069	0.04-0.14	1	1.034	149/8727	87.70	NZ_LBMT01000001.1 Streptococcus mitis strain 321A Scaffold1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/947/253/175/GCA_947253175.1_genomic.fna.gz	95.68	0.080	93.47-96.80	0.080	0.06-0.16	1	1.027	112/5429	88.23	CAMXYG010000001.1 MAG TPA_asm: uncultured Streptococcus sp. isolate SRR17635508_bin.2_metaWRAP_v1.3_MAG genome assembly, contig: ERZ14212505.19, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/496/155/GCF_009496155.1_genomic.fna.gz	95.63	0.075	93.66-97.33	0.075	0.04-0.14	1	1.036	169/9227	87.89	NZ_WIJP01000010.1 Streptococcus mitis strain SM10 NODE_10_length_108696_cov_24.038307, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/044/935/GCF_003044935.1_genomic.fna.gz	95.61	0.075	93.42-97.66	0.075	0.04-0.15	1	1.140	171/9396	87.88	NZ_POXP01000001.1 Neisseria subflava strain C2012011976 C2012011976_S31_ctg_494, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/937/923/125/GCA_937923125.1_genomic.fna.gz	95.57	0.061	93.10-96.31	0.061	0.05-0.13	1	1.058	103/7135	87.22	CALALK010000001.1 MAG TPA_asm: uncultured Carnobacterium sp. isolate ERR589414_bin.6_CONCOCT_v1.1_MAG genome assembly, contig: ERZ772907.7523, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/722/765/GCF_000722765.2_genomic.fna.gz	95.56	0.111	93.93-97.54	0.111	0.05-0.19	1	1.053	209/8136	88.86	NZ_CP028415.1 Streptococcus mitis strain SK637 chromosome, complete genome
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/916/049/665/GCF_916049665.1_genomic.fna.gz	95.55	0.076	93.35-97.57	0.076	0.04-0.15	1	1.042	165/9148	87.85	NZ_CAJZIE010000001.1 MAG: uncultured Rothia sp. isolate ERR2764937_bin.2_metaWRAP_v1.1_MAG, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/860/865/GCF_002860865.1_genomic.fna.gz	95.51	0.063	92.83-96.77	0.063	0.04-0.15	1	1.052	134/8904	87.34	NZ_PKIE01000001.1 Streptococcus mitis strain UMB1341 .21837_8_64.1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/946/190/045/GCF_946190045.1_genomic.fna.gz	95.51	0.081	93.19-97.44	0.081	0.04-0.16	1	1.031	159/8370	88.00	NZ_CAMHYY010000001.1 Streptococcus mitis isolate Streptococcus mitis NODE_1_length_333422_cov_157.319918, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/959/895/GCF_002959895.1_genomic.fna.gz	95.50	0.103	93.87-97.34	0.103	0.05-0.19	1	1.058	206/8711	88.62	NZ_PPDD01000010.1 Veillonella infantium strain T11011-4 Contig_10_len_235046, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/187/585/GCF_000187585.1_genomic.fna.gz	95.50	0.081	93.10-96.98	0.081	0.05-0.17	1	1.030	133/6993	88.00	NZ_GL732463.1 Streptococcus peroris ATCC 700780 SCAFFOLD1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/448/275/GCF_019448275.1_genomic.fna.gz	95.47	0.080	93.34-97.32	0.080	0.04-0.16	1	1.038	159/8602	87.92	NZ_JAHXBZ010000001.1 Streptococcus humanilactis strain IMAU99125 IMAU99125, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/220/085/GCF_000220085.1_genomic.fna.gz	95.46	0.067	92.86-96.93	0.067	0.04-0.13	1	1.032	124/8111	87.38	NZ_AFQV01000034.1 Streptococcus mitis SK1080 ctg1129645366110, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/722/755/GCF_000722755.1_genomic.fna.gz	95.44	0.065	93.14-96.75	0.065	0.04-0.14	1	1.031	128/8714	87.27	NZ_JPFY01000001.1 Streptococcus mitis strain SK578 gsmSK578.contig.0_1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/096/855/GCF_002096855.1_genomic.fna.gz	95.38	0.083	93.15-97.24	0.083	0.04-0.17	1	1.058	154/8240	87.95	NZ_NCVH01000033.1 Streptococcus mitis strain RH_17439_08 s_mitis_RH_17439_08_ID_1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/929/545/GCF_019929545.1_genomic.fna.gz	95.32	0.103	93.57-97.40	0.103	0.05-0.19	1	1.048	187/8371	88.46	NZ_JAHZPT010000001.1 Streptococcus mitis strain CR123 Smitis_CR123_NinaOddballs_Sia_NO_1, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/148/545/GCF_000148545.1_genomic.fna.gz	95.30	0.088	93.36-97.09	0.088	0.04-0.16	1	1.041	169/8822	88.02	NZ_AEDV01000108.1 Streptococcus mitis SK597 contigB5, whole genome shotgun sequence
trimmed_read1_3001336332-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/860/905/GCF_002860905.1_genomic.fna.gz	95.27	0.081	92.92-97.20	0.081	0.04-0.17	1	1.038	157/8928	87.78	NZ_PKIG01000001.1 Streptococcus oralis subsp. dentisani strain UMB0832 .16933_8_21.1, whole genome shotgun sequence
