Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	97.68	0.107	96.61-98.66	0.107	0.08-0.15	1	1.054	515/10561	90.72	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/364/245/GCF_008364245.1_genomic.fna.gz	97.06	0.196	96.66-97.44	0.196	0.17-0.23	1	1.107	1650/23389	91.80	NZ_VTUS01000008.1 Serratia nevei strain S15 NODE_10_length_142733_cov_62.796157, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/028/621/715/GCF_028621715.1_genomic.fna.gz	96.67	0.144	95.76-97.36	0.144	0.11-0.19	1	1.073	628/13401	90.60	NZ_CP117466.1 Paracoccus marcusii strain MBLB0836 chromosome, complete genome
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/812/745/GCF_003812745.1_genomic.fna.gz	95.44	0.169	94.73-96.16	0.169	0.13-0.21	1	1.085	762/20886	89.87	NZ_CP033831.1 Serratia sp. FDAARGOS_506 chromosome, complete genome
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/029/846/115/GCF_029846115.1_genomic.fna.gz	95.38	0.192	94.80-95.88	0.192	0.16-0.23	1	1.096	906/22477	90.16	NZ_JARVZZ010000001.1 Serratia marcescens strain x652E135x271 1, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/715/005/GCF_006715005.1_genomic.fna.gz	95.04	0.193	94.40-95.49	0.193	0.16-0.24	1	1.103	860/23754	89.85	NZ_VFMJ01000001.1 Serratia marcescens strain 106R Ga0299861_11, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/220/655/GCF_002220655.1_genomic.fna.gz	95.01	0.203	94.34-95.44	0.203	0.17-0.25	1	1.106	853/22737	89.95	NZ_CP018925.1 Serratia marcescens strain UMH3 chromosome, complete genome
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/024/160/145/GCF_024160145.1_genomic.fna.gz	94.89	0.205	94.34-95.33	0.205	0.17-0.25	1	1.120	826/22651	89.87	NZ_JAMYWQ010000001.1 Serratia nevei strain 9rpt1 Serratia_9rpt1_Spades_trim_contig_1, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/022/179/765/GCF_022179765.1_genomic.fna.gz	94.71	0.153	93.93-95.32	0.153	0.12-0.19	1	1.096	626/23866	88.92	NZ_BPRE01000001.1 Methylorubrum suomiense strain DSM 14458 entry1, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/471/045/GCA_000471045.1_genomic.fna.gz	94.63	0.156	93.59-95.68	0.156	0.11-0.23	1	1.136	339/12965	88.91	KI301992.1 actinobacterium LLX17 genomic scaffold scaffold00001, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/021/491/915/GCF_021491915.1_genomic.fna.gz	94.60	0.125	93.34-95.84	0.125	0.08-0.19	1	1.066	256/12166	88.29	NZ_CP090836.1 Paracoccus everestensis strain S8-55 chromosome, complete genome
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/011/855/GCF_008011855.1_genomic.fna.gz	94.52	0.190	93.73-95.03	0.190	0.15-0.24	1	1.113	699/23123	89.33	NZ_VOUX01000007.1 Serratia bockelmannii strain S3 NODE_10_length_142946_cov_63.032722, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/016/839/165/GCA_016839165.1_genomic.fna.gz	94.52	0.089	93.45-95.96	0.089	0.06-0.13	1	1.057	493/33139	87.31	CP069300.1 Bradyrhizobium sp. PSBB068 chromosome, complete genome
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/902/635/GCF_001902635.1_genomic.fna.gz	94.48	0.155	93.53-95.52	0.155	0.11-0.21	1	1.094	561/22652	88.75	NZ_MJAO01000001.1 Serratia marcescens strain MSU97 contig00001, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/299/535/GCF_017299535.1_genomic.fna.gz	94.42	0.200	93.67-95.00	0.200	0.16-0.25	1	1.104	674/21987	89.37	NZ_CP071238.1 Serratia marcescens subsp. marcescens ATCC 13880 substr. Sm_S9_jyu2015 chromosome, complete genome
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/642/805/GCF_001642805.2_genomic.fna.gz	94.36	0.178	93.55-95.05	0.178	0.14-0.24	1	1.095	592/21960	89.00	NZ_CP016948.1 Serratia surfactantfaciens strain YD25 chromosome, complete genome
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/375/155/GCF_013375155.1_genomic.fna.gz	94.34	0.184	93.63-94.93	0.184	0.15-0.23	1	1.093	633/22961	89.06	NZ_JABXOF010000001.1 Serratia ureilytica strain CCUG:50595 contig00001, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/738/675/GCF_000738675.1_genomic.fna.gz	94.15	0.199	93.43-94.78	0.199	0.15-0.26	1	1.112	627/22550	89.09	NZ_JPUX01000001.1 Serratia nematodiphila DZ0503SBS1 strain DSM 21420 Contig001, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/310/345/GCF_004310345.1_genomic.fna.gz	94.07	0.098	92.40-96.75	0.098	0.04-0.17	1	1.097	195/13826	87.16	NZ_SISK01000010.1 Paracoccus subflavus strain GY0581 NODE_10_length_112199_cov_88.805055, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/102/115/GCA_900102115.1_genomic.fna.gz	93.69	0.234	92.83-94.30	0.234	0.18-0.30	1	1.197	487/17595	89.07	FNAW01000030.1 Blastococcus sp. DSM 44205 genome assembly, contig: Ga0056091_scaffold00030.30, whole genome shotgun sequence
trimmed_read1_3001065184-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/612/865/GCF_016612865.1_genomic.fna.gz	93.69	0.283	92.98-94.23	0.283	0.23-0.35	1	1.184	571/17478	89.55	NZ_JAENZZ010000001.1 Blastococcus sp. TML/M2B tmlm2b000001, whole genome shotgun sequence
